timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
3326,0.01,999.65,-0.115,0.527,9.644,0.013,0.023,0.019,30.85
3337,0.02,999.65,-0.369,0.608,9.744,0.002,0.024,0.015,30.84
3349,0.00,999.66,-0.177,0.579,9.730,-0.013,0.017,0.017,30.85
3360,-0.00,999.66,-0.105,0.512,9.730,-0.026,0.011,0.016,30.87
3372,0.01,999.65,-0.225,0.441,9.677,-0.027,0.015,0.014,30.85
3383,-0.01,999.66,-0.110,0.388,9.663,-0.019,0.018,0.015,30.87
3395,-0.05,999.66,-0.206,0.350,9.673,-0.012,0.020,0.015,30.89
3406,-0.01,999.66,-0.187,0.225,9.668,0.007,0.022,0.015,30.84
3418,0.00,999.66,-0.038,0.105,9.615,0.042,0.025,0.019,30.84
3430,-0.02,999.66,-0.134,0.211,9.720,0.088,0.041,0.020,30.87
3444,0.01,999.65,-0.263,0.867,9.639,0.103,0.055,0.021,30.85
3455,0.03,999.65,-0.354,0.915,9.644,0.059,0.043,0.021,30.84
3466,-0.00,999.66,-0.369,0.857,9.658,0.005,0.019,0.017,30.85
3478,0.01,999.65,-0.263,0.804,9.673,-0.042,-0.001,0.014,30.81
3489,-0.01,999.66,-0.139,0.292,9.787,-0.070,0.000,0.012,30.85
3501,-0.01,999.66,-0.053,0.215,9.668,-0.047,0.009,0.013,30.87
3512,-0.01,999.66,-0.086,0.206,9.754,-0.004,0.021,0.017,30.84
3524,-0.01,999.66,-0.177,0.369,9.701,0.034,0.029,0.018,30.84
3536,0.01,999.65,-0.201,0.618,9.610,0.041,0.033,0.018,30.87
3548,-0.00,999.66,-0.201,0.560,9.644,0.018,0.027,0.017,30.84
3562,0.01,999.65,0.110,0.321,9.720,0.073,0.041,0.022,30.87
3573,0.06,999.65,-0.278,0.737,9.716,0.066,0.048,0.018,30.85
3584,0.02,999.65,-0.206,0.517,9.716,0.041,0.040,0.018,30.84
3596,0.02,999.65,-0.278,0.675,9.668,0.032,0.034,0.019,30.87
3607,-0.01,999.66,-0.086,0.259,9.644,0.018,0.032,0.016,30.85
3619,-0.04,999.66,-0.124,0.230,9.735,0.049,0.041,0.018,30.84
3630,-0.03,999.66,-0.024,0.441,9.668,0.078,0.058,0.023,30.84
3642,-0.06,999.66,-0.273,0.637,9.677,0.093,0.070,0.034,30.85
3654,-0.03,999.66,-0.287,0.814,9.692,0.071,0.058,0.030,30.86
3665,0.04,999.65,-0.373,0.642,9.615,0.030,0.037,0.038,30.86
3680,-0.01,999.66,-0.215,0.364,9.682,0.020,0.026,0.041,30.85
3691,0.02,999.65,0.062,0.771,9.754,0.045,0.030,0.050,30.85
3702,0.02,999.65,-0.139,0.417,9.677,0.061,0.042,0.132,30.82
3714,-0.02,999.66,-0.311,0.503,9.606,0.065,0.053,0.111,30.85
3725,0.04,999.65,-0.402,0.412,9.792,0.063,0.044,0.023,30.84
3737,0.04,999.65,-0.479,0.484,9.936,0.064,-0.006,-0.021,30.83
3748,-0.00,999.66,-0.388,0.431,10.070,0.051,-0.141,0.064,30.86
3760,-0.03,999.66,-0.278,0.316,9.955,0.033,-0.269,0.138,30.85
3772,-0.04,999.66,-0.096,0.029,9.802,0.006,-0.274,0.127,30.87
3783,-0.02,999.66,0.081,-0.239,10.017,0.017,-0.157,0.068,30.86
3797,0.01,999.65,0.153,0.168,10.362,0.058,0.106,-0.021,30.86
3809,-0.02,999.66,0.168,0.512,10.989,0.076,0.256,-0.038,30.87
3820,-0.01,999.66,0.024,0.919,11.617,0.066,0.269,-0.035,30.86
3832,-0.06,999.66,-0.081,1.178,12.062,0.011,0.146,0.001,30.86
3843,-0.06,999.66,0.153,1.125,11.966,-0.064,-0.026,0.092,30.85
3855,-0.06,999.66,0.345,0.833,11.602,-0.128,-0.125,0.139,30.86
3866,-0.04,999.66,0.393,0.618,11.066,-0.180,-0.107,0.114,30.86
3878,-0.02,999.66,0.115,0.460,10.918,-0.182,-0.041,0.073,30.85
3889,0.01,999.65,0.110,0.460,11.056,-0.153,-0.002,0.039,30.85
3901,-0.01,999.66,-0.072,0.694,11.123,-0.060,-0.014,-0.011,30.85
3915,-0.01,999.66,0.062,0.958,11.248,0.021,-0.020,-0.022,30.86
3927,0.01,999.65,-0.124,0.891,11.430,0.060,-0.030,-0.027,30.87
3938,0.04,999.65,-0.105,0.824,11.325,0.077,-0.078,-0.023,30.85
3949,0.00,999.66,-0.153,0.642,11.310,0.054,-0.110,-0.023,30.87
3961,-0.01,999.66,-0.067,0.704,11.301,-0.012,-0.125,-0.029,30.85
3972,0.02,999.65,-0.043,0.718,11.344,-0.105,-0.136,-0.038,30.87
3984,0.03,999.65,-0.163,0.637,11.301,-0.204,-0.161,-0.039,30.86
3996,0.04,999.65,0.019,0.910,11.190,-0.231,-0.182,-0.030,30.85
4007,0.04,999.65,0.062,0.862,10.918,-0.245,-0.179,-0.022,30.85
4019,0.01,999.65,0.134,0.757,10.712,-0.217,-0.145,-0.011,30.85
4033,0.01,999.65,0.201,0.575,10.812,-0.172,-0.079,-0.038,30.86
4045,0.07,999.65,0.330,0.546,11.128,-0.160,-0.062,-0.040,30.87
4056,0.06,999.65,0.206,0.340,11.468,-0.158,-0.063,-0.048,30.88
4067,0.07,999.65,0.215,0.455,11.554,-0.116,-0.075,-0.058,30.85
4079,0.04,999.65,0.215,0.192,11.392,-0.025,-0.100,-0.063,30.86
4090,0.03,999.65,0.182,0.259,11.387,0.137,-0.118,-0.070,30.85
4102,0.06,999.65,0.110,0.182,11.396,0.224,-0.113,-0.086,30.85
4114,0.04,999.65,-0.019,-0.081,11.416,0.202,-0.108,-0.100,30.86
4125,0.07,999.65,0.182,-0.115,11.329,0.122,-0.115,-0.113,30.87
4137,0.09,999.65,0.283,-0.048,10.836,0.001,-0.071,-0.144,30.87
4151,0.07,999.65,0.168,-0.177,10.726,-0.045,-0.007,-0.116,30.87
4162,0.14,999.64,0.201,-0.350,11.080,0.054,0.023,-0.123,30.84
4174,0.14,999.64,0.120,-0.340,11.368,0.197,0.021,-0.167,30.85
4185,0.11,999.64,0.000,-0.287,11.243,0.293,-0.006,-0.203,30.87
4197,0.13,999.64,-0.105,-0.101,11.009,0.297,-0.068,-0.226,30.86
4208,0.16,999.64,0.019,-0.057,10.276,0.274,-0.155,-0.220,30.89
4220,0.18,999.63,0.196,0.014,9.787,0.271,-0.159,-0.211,30.87
4231,0.15,999.64,0.120,0.077,9.941,0.297,-0.089,-0.207,30.85
4243,0.17,999.63,-0.278,-0.153,10.376,0.349,-0.050,-0.188,30.84
4255,0.16,999.64,-0.048,-0.215,10.645,0.435,-0.078,-0.177,30.85
4269,0.19,999.63,0.034,-0.158,10.458,0.531,-0.078,-0.204,30.88
4280,0.23,999.63,-0.211,-0.139,10.376,0.577,-0.078,-0.232,30.86
4292,0.21,999.63,0.010,0.086,10.056,0.597,-0.141,-0.230,30.87
4303,0.19,999.63,-0.263,0.043,10.017,0.505,-0.128,-0.249,30.87
4315,0.21,999.63,-0.043,0.101,9.716,0.422,-0.090,-0.251,30.85
4326,0.24,999.63,-0.010,0.455,9.108,0.370,-0.032,-0.266,30.84
4338,0.26,999.62,0.306,1.144,8.911,0.312,0.069,-0.248,30.87
4349,0.24,999.63,0.124,1.322,8.782,0.300,0.191,-0.186,30.85
4361,0.24,999.63,-0.153,1.173,9.093,0.459,0.215,-0.123,30.87
4373,0.22,999.63,0.029,1.120,9.026,0.714,0.171,-0.102,30.87
4387,0.32,999.62,-0.086,1.446,8.552,0.920,0.188,-0.133,30.87
4398,0.30,999.62,-0.086,1.389,8.557,0.776,0.279,-0.134,30.84
4410,0.27,999.62,-0.163,1.480,8.514,0.506,0.353,-0.122,30.85
4421,0.27,999.62,-0.512,1.460,9.586,0.165,0.381,-0.122,30.84
4432,0.30,999.62,-0.196,1.566,9.878,-0.083,0.288,-0.111,30.85
4444,0.29,999.62,-0.110,2.011,9.744,-0.228,0.141,-0.104,30.85
4456,0.32,999.62,0.024,2.045,9.184,-0.321,0.017,-0.063,30.84
4467,0.34,999.62,-0.062,1.834,8.566,-0.389,-0.055,-0.013,30.84
4479,0.35,999.61,-0.479,1.369,8.135,-0.411,-0.101,0.001,30.84
4491,0.39,999.61,0.005,1.039,7.700,-0.362,-0.103,0.006,30.84
4505,0.37,999.61,0.091,0.747,7.944,-0.113,-0.047,-0.015,30.85
4516,0.33,999.62,0.067,0.848,8.892,0.219,-0.095,-0.067,30.85
4527,0.37,999.61,0.182,0.857,8.768,0.420,-0.205,-0.077,30.84
4539,0.36,999.61,0.220,1.116,8.839,0.491,-0.249,-0.074,30.86
4550,0.33,999.62,0.192,0.962,8.854,0.381,-0.235,-0.065,30.84
4562,0.33,999.62,0.024,1.168,9.352,0.172,-0.232,-0.062,30.85
4573,0.34,999.61,0.081,1.322,9.175,-0.077,-0.198,-0.070,30.88
4585,0.37,999.61,0.124,1.614,9.093,-0.228,-0.116,-0.092,30.88
4597,0.39,999.61,0.101,1.791,9.323,-0.301,-0.053,-0.082,30.85
4609,0.43,999.60,0.278,1.748,9.989,-0.353,-0.090,-0.069,30.85
4623,0.44,999.60,0.555,1.997,10.156,-0.399,-0.234,-0.033,30.87
4634,0.44,999.60,0.555,1.753,9.922,-0.395,-0.337,-0.002,30.85
4645,0.37,999.61,0.412,1.446,9.462,-0.372,-0.416,0.006,30.83
4657,0.40,999.61,0.498,1.470,9.323,-0.328,-0.446,0.017,30.85
4668,0.39,999.61,0.579,1.226,9.189,-0.273,-0.414,0.056,30.85
4680,0.42,999.60,0.699,1.116,8.887,-0.172,-0.327,0.072,30.84
4691,0.45,999.60,0.460,0.996,8.978,-0.041,-0.253,0.058,30.82
4703,0.44,999.60,0.608,1.039,8.926,0.062,-0.241,0.068,30.83
4715,0.41,999.61,0.934,1.144,8.619,0.120,-0.206,0.075,30.83
4727,0.46,999.60,0.833,1.293,8.562,0.145,-0.123,0.074,30.84
4741,0.42,999.61,0.781,1.188,8.710,0.164,-0.061,0.098,30.84
4752,0.48,999.60,0.824,1.288,8.801,0.213,-0.054,0.094,30.84
4763,0.50,999.60,0.785,1.269,8.820,0.276,-0.070,0.110,30.83
4775,0.46,999.60,0.685,1.264,8.547,0.317,-0.110,0.108,30.81
4834,0.50,999.60,0.622,0.833,8.471,0.285,0.296,-0.003,30.83
4845,0.49,999.60,0.833,1.097,9.122,0.332,0.266,0.002,30.82
4857,0.49,999.60,0.790,1.398,9.155,0.368,0.176,-0.014,30.84
4902,0.49,999.60,0.900,1.422,7.523,0.035,0.024,0.119,30.84
4914,0.48,999.60,0.632,1.130,7.365,0.064,0.037,0.071,30.83
4959,0.49,999.60,0.838,1.609,7.638,-0.057,-0.020,-0.043,30.84
4973,0.48,999.60,0.670,1.882,7.101,-0.083,-0.053,-0.007,30.83
4985,0.50,999.60,0.546,1.848,6.828,-0.084,-0.020,0.054,30.83
5030,0.55,999.59,0.436,1.264,7.250,0.195,0.325,0.195,30.83
5041,0.53,999.59,0.455,1.168,7.714,0.231,0.388,0.173,30.83
5086,0.52,999.59,0.005,1.336,8.672,-0.055,0.285,0.076,30.85
5098,0.54,999.59,-0.005,0.943,8.480,-0.182,0.270,0.089,30.83
5110,0.55,999.59,-0.057,0.651,8.337,-0.207,0.298,0.080,30.85
5155,0.49,999.60,-0.168,0.713,8.983,-0.123,0.400,-0.077,30.84
5167,0.48,999.60,-0.120,0.934,9.098,-0.165,0.398,-0.092,30.83
5212,0.52,999.59,-0.268,0.661,9.227,-0.137,0.337,-0.090,30.83
5226,0.47,999.60,-0.326,0.484,8.964,-0.120,0.287,-0.080,30.83
5237,0.47,999.60,-0.311,0.168,8.638,-0.134,0.286,-0.090,30.87
5282,0.50,999.60,-0.445,0.302,9.026,-0.353,0.442,-0.237,30.87
5293,0.45,999.60,-0.426,0.254,9.165,-0.436,0.421,-0.263,30.84
5339,0.47,999.60,-0.555,-0.057,8.619,-0.580,0.400,-0.338,30.85
5350,0.43,999.60,-0.800,-0.254,8.792,-0.494,0.464,-0.370,30.85
5362,0.46,999.60,-0.848,-0.340,9.222,-0.385,0.514,-0.411,30.86
5409,0.45,999.60,-0.670,0.541,9.701,-0.516,0.398,-0.436,30.84
5421,0.46,999.60,-0.943,0.326,9.548,-0.570,0.411,-0.405,30.85
5467,0.40,999.61,-1.125,0.081,10.013,-0.098,0.505,-0.379,30.85
5481,0.39,999.61,-1.197,0.211,9.907,-0.002,0.418,-0.357,30.84
5493,0.38,999.61,-1.460,0.215,9.744,0.026,0.376,-0.324,30.86
5537,0.39,999.61,-1.456,0.306,9.261,0.296,0.423,-0.349,30.86
5549,0.42,999.61,-1.504,0.239,9.510,0.292,0.500,-0.352,30.86
5599,0.35,999.61,-2.298,0.570,8.983,-0.014,0.475,-0.184,30.87
5610,0.36,999.61,-2.164,0.709,9.117,-0.014,0.513,-0.167,30.87
5622,0.38,999.61,-1.820,0.766,9.357,-0.013,0.500,-0.127,30.87
5671,0.29,999.62,-2.246,0.335,9.055,-0.161,0.441,-0.052,30.87
5683,0.30,999.62,-2.447,0.857,9.242,-0.105,0.483,-0.060,30.87
5727,0.26,999.62,-2.059,1.901,10.142,-0.253,0.672,0.247,30.85
5742,0.28,999.62,-3.156,1.709,9.194,-0.365,0.483,0.254,30.88
5753,0.31,999.62,-2.035,0.541,9.902,-0.528,0.296,0.387,30.85
5797,0.25,999.63,-1.350,-0.455,9.481,-0.290,-0.285,0.153,30.85
5809,0.30,999.62,-1.575,0.364,9.361,-0.353,-0.332,0.159,30.87
5853,0.26,999.62,-1.935,0.048,7.202,-0.798,0.282,0.439,30.87
5865,0.25,999.63,-1.863,0.024,7.987,-0.713,0.454,0.436,30.86
5876,0.29,999.62,-1.800,-0.196,8.930,-0.520,0.511,0.384,30.88
5921,0.23,999.63,-2.547,-2.236,10.223,-0.373,0.134,-0.073,30.84
5933,0.23,999.63,-2.595,-1.748,9.902,-0.327,0.007,-0.350,30.88
5979,0.19,999.63,-2.318,-0.824,8.179,-0.124,0.014,-0.293,30.85
5993,0.20,999.63,-2.318,-1.159,8.466,-0.119,0.144,-0.209,30.85
6004,0.17,999.64,-2.188,-1.566,9.352,-0.210,0.280,-0.167,30.87
6049,0.15,999.64,-2.840,-1.106,9.189,-0.376,-0.106,-0.514,30.87
6060,0.18,999.63,-2.490,-0.225,8.073,-0.216,-0.343,-0.487,30.85
6106,0.15,999.64,-2.279,-1.106,8.260,0.442,-0.199,-0.613,30.85
6117,0.14,999.64,-2.576,0.034,8.509,0.247,-0.183,-0.555,30.86
6129,0.16,999.64,-2.284,0.464,8.543,0.044,-0.261,-0.499,30.88
6175,0.10,999.64,-3.203,-1.499,8.868,0.022,0.005,-0.233,30.86
6187,0.05,999.65,-2.950,-1.168,9.538,0.064,-0.085,-0.236,30.85
6233,0.08,999.65,-2.112,-0.843,10.281,-0.058,-0.278,-0.458,30.84
6247,0.11,999.64,-2.030,-1.097,10.113,-0.136,-0.191,-0.447,30.86
6258,0.07,999.65,-1.935,-1.398,9.764,-0.239,0.014,-0.450,30.87
6304,0.01,999.65,-2.078,-0.776,11.851,-0.241,0.267,-0.423,30.85
6316,0.03,999.65,-2.160,-1.346,11.123,-0.419,0.127,-0.326,30.85
6362,0.03,999.65,-1.413,-1.681,10.716,-0.548,-0.096,-0.148,30.86
6374,0.02,999.65,-1.144,-1.757,10.793,-0.264,-0.122,-0.136,30.84
6385,0.03,999.65,-1.168,-1.681,10.889,0.101,-0.095,-0.181,30.85
6433,-0.05,999.66,-1.168,-1.935,10.376,-0.106,0.393,-0.069,30.86
6444,-0.06,999.66,-1.427,-1.872,10.879,-0.351,0.497,-0.042,30.86
6492,-0.09,999.67,-1.944,-1.762,9.802,-0.721,-0.041,0.050,30.83
6506,-0.12,999.67,-1.470,-1.211,9.246,-0.710,0.194,-0.143,30.85
6517,-0.06,999.66,-1.547,-1.705,9.323,-0.525,0.491,-0.290,30.84
6566,-0.05,999.66,-2.313,-1.743,9.984,0.904,0.573,-1.043,30.87
6577,-0.09,999.67,-2.107,-0.814,8.696,0.753,0.822,-0.327,30.83
6615,-0.06,999.66,-3.184,-1.480,11.674,-0.408,1.488,-0.875,30.84
6627,-0.04,999.66,-3.543,-3.108,11.305,-0.410,1.154,-0.923,30.85
6638,-0.04,999.66,-3.759,-3.807,10.678,-0.145,0.702,-0.865,30.83
6676,-0.09,999.67,-3.089,-2.193,9.629,0.163,-0.433,-0.339,30.84
6688,-0.10,999.67,-3.342,-2.509,10.147,0.002,-0.504,-0.278,30.86
6725,-0.04,999.66,-2.035,-2.294,9.859,-0.135,-0.483,-0.292,30.84
6740,-0.08,999.66,-2.045,-2.519,9.984,-0.164,-0.290,-0.380,30.84
6751,-0.07,999.66,-2.394,-2.500,10.175,-0.188,-0.183,-0.400,30.84
6788,-0.07,999.66,-2.868,-3.132,10.348,-0.170,-0.052,-0.244,30.84
6800,-0.10,999.67,-2.940,-3.098,10.621,-0.091,-0.088,-0.204,30.87
6837,-0.05,999.66,-2.567,-2.662,10.046,0.144,-0.205,-0.091,30.87
6849,-0.04,999.66,-2.433,-2.605,10.199,0.104,-0.255,-0.135,30.86
6860,-0.07,999.66,-2.260,-2.538,10.295,0.078,-0.295,-0.180,30.84
6898,-0.04,999.66,-2.169,-3.021,10.640,-0.014,-0.146,-0.242,30.84
6909,-0.05,999.66,-2.255,-3.227,10.822,-0.037,-0.043,-0.249,30.84
6947,-0.07,999.66,-2.409,-3.314,10.803,0.068,0.073,-0.196,30.85
6961,-0.02,999.66,-2.222,-2.978,10.410,0.089,0.053,-0.175,30.86
6972,-0.01,999.66,-1.954,-2.782,10.132,0.074,0.026,-0.184,30.87
7010,-0.02,999.66,-1.537,-2.313,9.725,-0.174,0.060,-0.427,30.84
7021,0.01,999.65,-1.551,-2.380,9.706,-0.287,0.138,-0.449,30.84
7058,-0.01,999.66,-2.203,-3.098,9.740,-0.152,0.343,-0.312,30.85
7070,0.03,999.65,-2.284,-3.146,9.740,0.041,0.311,-0.228,30.84
7082,0.02,999.65,-2.380,-2.878,9.644,0.204,0.194,-0.142,30.84
7119,0.02,999.65,-2.011,-2.447,9.222,0.241,-0.074,-0.085,30.83
7131,0.12,999.64,-1.949,-2.466,9.371,0.223,-0.062,-0.126,30.83
7168,0.06,999.65,-1.815,-2.691,9.754,0.237,0.152,-0.128,30.83
7181,0.12,999.64,-1.944,-2.648,9.787,0.314,0.176,-0.054,30.85
7219,0.12,999.64,-1.705,-2.150,9.500,0.499,0.296,0.065,30.85
7230,0.11,999.64,-1.796,-2.294,9.591,0.454,0.434,0.046,30.85
7242,0.10,999.64,-2.054,-2.332,9.639,0.379,0.525,0.011,30.82
7279,0.18,999.63,-2.849,-2.811,10.755,0.314,0.386,0.055,30.84
7291,0.18,999.63,-3.065,-2.988,11.281,0.399,0.140,0.065,30.82
7328,0.16,999.64,-1.896,-2.500,11.449,0.520,-0.253,0.129,30.83
7340,0.15,999.64,-1.743,-2.274,11.497,0.477,-0.133,0.147,30.84
7352,0.15,999.64,-1.690,-2.327,11.554,0.403,0.120,0.154,30.83
7367,0.19,999.63,-2.045,-2.476,11.420,0.300,0.498,0.128,30.84
7381,0.20,999.63,-2.686,-2.782,11.478,0.289,0.706,0.064,30.85
7393,0.22,999.63,-3.290,-3.065,11.703,0.364,0.701,0.029,30.83
7404,0.24,999.63,-3.687,-3.079,11.698,0.521,0.555,0.053,30.85
7415,0.22,999.63,-3.668,-2.811,11.435,0.682,0.363,0.152,30.85
7427,0.20,999.63,-3.510,-2.509,10.970,0.789,0.209,0.255,30.82
7439,0.25,999.63,-3.390,-1.906,10.515,0.828,0.122,0.324,30.84
7450,0.26,999.62,-3.156,-1.298,10.008,0.763,0.121,0.347,30.83
7462,0.25,999.63,-3.112,-1.221,9.902,0.670,0.201,0.361,30.83
7474,0.29,999.62,-3.194,-1.331,10.094,0.600,0.175,0.288,30.82
7485,0.29,999.62,-3.486,-1.245,10.113,0.581,-0.025,0.187,30.85
7499,0.36,999.61,-3.189,-1.178,10.175,0.630,-0.318,0.112,30.82
7510,0.33,999.62,-2.859,-1.245,9.773,0.694,-0.454,0.110,30.82
7522,0.32,999.62,-2.433,-1.116,9.548,0.766,-0.446,0.082,30.83
7533,0.40,999.61,-2.322,-0.804,9.208,0.788,-0.302,0.038,30.83
7545,0.36,999.61,-2.595,-0.211,8.653,0.741,-0.137,0.028,30.83
7556,0.39,999.61,-2.825,-0.268,8.078,0.638,0.020,0.104,30.82
7568,0.41,999.61,-2.887,-0.690,8.030,0.515,0.118,0.179,30.82
7580,0.39,999.61,-3.203,-1.039,8.586,0.402,0.032,0.079,30.80
7591,0.43,999.60,-3.610,-1.446,8.993,0.298,-0.246,-0.073,30.82
7603,0.40,999.61,-3.491,-1.944,8.753,0.281,-0.521,-0.183,30.81
7617,0.42,999.61,-3.462,-2.409,8.825,0.384,-0.672,-0.230,30.81
7628,0.42,999.61,-3.577,-1.896,8.648,0.534,-0.744,-0.189,30.81
7640,0.46,999.60,-3.443,-1.341,8.054,0.703,-0.724,-0.061,30.82
7651,0.54,999.59,-3.175,-1.044,7.532,0.819,-0.641,0.102,30.84
7663,0.52,999.59,-3.045,-0.508,7.183,0.779,-0.562,0.205,30.83
7674,0.55,999.59,-2.729,-0.373,7.135,0.582,-0.501,0.219,30.78
7686,0.54,999.59,-2.471,-0.316,7.101,0.371,-0.491,0.194,30.81
7698,0.50,999.60,-2.241,-0.378,6.771,0.246,-0.489,0.183,30.80
7709,0.54,999.59,-2.298,-0.871,7.427,0.287,-0.525,0.134,30.81
7721,0.55,999.59,-2.270,-0.857,7.930,0.494,-0.617,0.083,30.82
7735,0.58,999.59,-2.035,-1.135,8.073,0.928,-0.764,0.024,30.80
7746,0.58,999.59,-1.437,-0.503,7.786,1.300,-0.869,-0.014,30.82
7758,0.58,999.59,-0.958,0.048,7.192,1.524,-0.904,-0.026,30.77
7769,0.58,999.59,-0.675,0.584,6.823,1.551,-0.817,-0.055,30.80
7781,0.59,999.58,-0.661,1.149,6.608,1.391,-0.685,-0.096,30.79
7792,0.62,999.58,-0.871,1.168,6.646,1.063,-0.530,-0.155,30.78
7804,0.65,999.58,-1.001,0.962,6.862,0.734,-0.408,-0.201,30.79
7815,0.69,999.57,-1.144,0.575,7.475,0.465,-0.279,-0.254,30.81
7827,0.62,999.58,-1.369,0.474,7.867,0.393,-0.143,-0.201,30.79
7839,0.65,999.58,-1.293,0.393,7.824,0.415,0.013,-0.050,30.77
7853,0.67,999.58,-1.188,0.742,7.542,0.394,0.231,0.168,30.80
7864,0.65,999.58,-1.130,1.025,7.412,0.302,0.372,0.296,30.79
7875,0.66,999.58,-1.111,1.164,7.614,0.182,0.401,0.321,30.80
7887,0.69,999.57,-1.111,1.451,7.705,0.110,0.341,0.289,30.74
7898,0.67,999.58,-1.039,1.647,7.695,0.108,0.224,0.252,30.77
7910,0.67,999.58,-0.857,1.748,7.776,0.147,0.105,0.202,30.77
7922,0.67,999.58,-0.871,1.901,7.973,0.167,-0.003,0.081,30.77
7933,0.65,999.58,-1.178,1.657,8.691,0.216,-0.111,-0.100,30.80
7945,0.72,999.57,-1.379,1.882,9.055,0.355,-0.211,-0.240,30.78
7957,0.76,999.57,-1.159,1.724,8.825,0.556,-0.286,-0.246,30.78
7971,0.74,999.57,-0.929,1.805,8.279,0.747,-0.211,-0.117,30.77
7982,0.72,999.57,-1.111,2.241,8.485,0.761,-0.072,-0.052,30.78
7993,0.72,999.57,-1.231,2.682,8.571,0.648,0.030,-0.006,30.79
8005,0.73,999.57,-1.245,2.835,8.581,0.464,0.071,-0.008,30.77
8016,0.79,999.56,-1.542,3.098,9.017,0.287,0.071,-0.040,30.78
8028,0.75,999.57,-1.590,3.170,9.371,0.175,0.035,-0.029,30.76
8039,0.76,999.56,-1.446,3.108,9.859,0.067,0.004,0.009,30.78
8051,0.76,999.57,-1.140,3.026,9.969,-0.043,0.043,0.062,30.77
8063,0.75,999.57,-0.919,2.686,10.065,-0.153,0.127,0.093,30.78
8075,0.81,999.56,-0.857,2.461,10.099,-0.254,0.233,0.078,30.78
8088,0.76,999.56,-1.049,2.054,9.979,-0.235,0.314,0.091,30.75
8100,0.77,999.56,-1.240,1.954,9.946,-0.136,0.294,0.074,30.77
8111,0.76,999.56,-1.307,1.925,9.826,-0.002,0.183,0.082,30.76
8123,0.76,999.57,-1.235,1.920,9.759,0.115,0.047,0.035,30.78
8134,0.80,999.56,-1.202,2.093,9.773,0.205,-0.122,-0.049,30.77
