timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
2669,0.02,999.63,-1.202,-0.397,9.380,0.127,-0.515,0.278,29.20
2681,-0.01,999.63,-1.336,-0.517,9.481,0.159,-0.448,0.162,29.18
2693,0.01,999.63,-1.389,-0.642,9.562,0.168,-0.395,0.111,29.17
2707,0.03,999.63,-1.369,-1.116,9.515,0.133,-0.308,0.074,29.21
2718,0.02,999.63,-1.197,-0.848,9.615,0.076,-0.226,0.028,29.19
2729,-0.00,999.63,-1.264,-1.140,9.898,0.089,-0.195,0.030,29.19
2741,0.01,999.63,-1.317,-1.178,9.979,0.167,-0.212,0.034,29.19
2752,-0.04,999.64,-1.317,-0.934,9.859,0.227,-0.238,0.028,29.20
2764,-0.04,999.64,-1.283,-0.737,9.620,0.258,-0.246,-0.004,29.21
2776,-0.01,999.63,-1.312,-0.795,9.395,0.241,-0.223,-0.039,29.21
2787,-0.03,999.64,-1.384,-0.632,9.313,0.195,-0.185,-0.080,29.19
2799,-0.04,999.64,-1.504,-0.771,9.395,0.148,-0.154,-0.117,29.20
2811,-0.05,999.64,-1.566,-0.871,9.448,0.133,-0.164,-0.130,29.20
2825,-0.03,999.64,-1.618,-1.106,9.606,0.144,-0.209,-0.107,29.17
2836,-0.02,999.63,-1.642,-1.245,9.787,0.184,-0.254,-0.073,29.22
2847,0.02,999.63,-1.642,-1.025,9.878,0.241,-0.282,-0.045,29.20
2859,-0.03,999.64,-1.446,-0.857,9.725,0.293,-0.285,-0.019,29.21
2870,0.02,999.63,-1.322,-0.670,9.548,0.290,-0.254,-0.026,29.21
2882,-0.00,999.63,-1.298,-0.603,9.519,0.238,-0.201,-0.050,29.22
2893,-0.04,999.64,-1.274,-0.536,9.486,0.168,-0.145,-0.089,29.21
2905,0.01,999.63,-1.369,-0.646,9.529,0.091,-0.087,-0.127,29.19
2917,0.02,999.63,-1.393,-0.723,9.596,0.033,-0.033,-0.146,29.21
2929,-0.05,999.64,-1.365,-0.905,9.682,-0.016,0.015,-0.141,29.21
2943,-0.07,999.64,-1.475,-1.140,9.869,-0.027,0.036,-0.125,29.22
2954,-0.04,999.64,-1.460,-1.183,9.946,0.016,0.026,-0.091,29.20
2965,-0.03,999.64,-1.403,-1.140,9.941,0.069,-0.003,-0.059,29.22
2977,-0.00,999.63,-1.322,-1.125,9.960,0.106,-0.054,-0.038,29.20
2988,0.00,999.63,-1.149,-1.063,10.041,0.129,-0.100,-0.025,29.19
3000,0.01,999.63,-1.034,-1.068,10.142,0.123,-0.110,-0.024,29.19
3011,0.02,999.63,-1.092,-1.039,10.262,0.085,-0.092,-0.039,29.18
3023,0.03,999.63,-1.063,-1.197,10.376,0.049,-0.069,-0.048,29.24
3035,0.00,999.63,-1.025,-1.264,10.549,0.041,-0.050,-0.064,29.23
3047,-0.03,999.64,-1.058,-1.221,10.645,0.060,-0.044,-0.082,29.22
3061,-0.04,999.64,-0.953,-1.274,10.573,0.094,-0.055,-0.105,29.22
3072,0.01,999.63,-1.030,-1.379,10.640,0.107,-0.073,-0.123,29.22
3083,-0.01,999.63,-1.015,-1.312,10.740,0.091,-0.074,-0.121,29.19
3095,-0.01,999.63,-1.006,-1.326,10.793,0.047,-0.043,-0.109,29.20
3106,0.00,999.63,-0.943,-1.293,10.769,-0.014,0.004,-0.101,29.20
3118,0.03,999.63,-0.943,-1.283,10.731,-0.055,0.023,-0.100,29.20
3129,0.00,999.63,-0.895,-1.307,10.745,-0.080,0.002,-0.113,29.23
3141,0.03,999.63,-0.996,-1.413,11.018,-0.055,-0.066,-0.133,29.22
3153,-0.01,999.63,-0.833,-1.733,11.248,0.016,-0.196,-0.147,29.22
3164,-0.03,999.64,-0.958,-1.207,10.851,0.055,-0.478,-0.170,29.22
3179,0.02,999.63,-0.508,-1.159,10.429,0.166,-0.661,-0.193,29.19
3190,0.01,999.63,-0.484,-1.097,10.333,0.228,-0.750,-0.216,29.21
3201,-0.02,999.63,-0.350,-0.876,10.247,0.228,-0.842,-0.227,29.23
3213,0.02,999.63,-0.139,-0.876,10.147,0.221,-0.909,-0.218,29.21
3224,0.04,999.63,-0.124,-1.025,10.218,0.240,-0.964,-0.203,29.22
3236,0.04,999.63,0.134,-1.053,10.137,0.266,-1.002,-0.186,29.22
3247,0.07,999.62,0.268,-1.149,10.252,0.257,-0.990,-0.173,29.23
3259,0.04,999.63,0.460,-1.144,10.281,0.221,-0.914,-0.133,29.21
3271,0.00,999.63,0.555,-1.178,10.463,0.154,-0.767,-0.128,29.22
3282,0.02,999.63,0.484,-1.082,10.477,0.088,-0.565,-0.145,29.22
3303,0.04,999.63,0.311,-0.867,10.161,-0.060,-0.244,-0.169,29.21
3314,0.01,999.63,0.215,-0.891,9.946,-0.214,-0.079,-0.175,29.23
3325,0.05,999.63,0.168,-1.202,9.984,-0.282,-0.022,-0.150,29.22
3337,0.07,999.62,0.206,-1.168,9.989,-0.298,0.007,-0.182,29.24
3348,0.06,999.63,0.034,-1.427,10.386,-0.250,-0.056,-0.154,29.22
3360,0.10,999.62,-0.239,-1.178,10.218,-0.131,-0.216,-0.107,29.20
3371,0.06,999.63,0.110,-0.881,9.850,0.016,-0.323,-0.093,29.22
3383,0.05,999.63,0.244,-0.862,9.577,0.137,-0.359,-0.055,29.22
3395,0.07,999.62,0.369,-0.153,9.409,0.176,-0.313,-0.033,29.24
3407,0.08,999.62,0.230,-1.001,9.376,0.169,-0.264,-0.025,29.25
3421,0.06,999.62,0.134,-1.097,9.428,0.105,-0.153,-0.044,29.24
3432,0.12,999.62,0.895,0.589,9.591,0.074,-0.112,-0.001,29.23
3443,0.08,999.62,0.220,-1.312,9.754,0.041,-0.100,0.010,29.21
3455,0.10,999.62,0.230,-0.632,9.912,0.024,-0.102,0.021,29.21
3466,0.09,999.62,0.249,-0.704,10.027,-0.006,-0.099,0.030,29.25
3478,0.05,999.63,0.220,-0.613,9.998,-0.001,-0.072,0.027,29.25
3489,0.09,999.62,0.124,-0.493,9.917,0.025,-0.011,0.024,29.19
3501,0.08,999.62,0.062,-0.522,9.883,0.037,0.052,0.038,29.23
3513,0.10,999.62,0.081,-0.522,10.051,0.026,0.066,0.061,29.22
3524,0.10,999.62,0.120,-0.704,10.199,-0.006,0.043,0.055,29.23
3539,0.07,999.62,0.263,-0.637,10.290,-0.035,0.003,0.041,29.22
3550,0.11,999.62,0.302,-0.488,10.482,-0.074,0.026,0.042,29.22
3561,0.06,999.62,0.273,-0.589,10.549,-0.133,0.102,0.039,29.22
3573,0.09,999.62,0.335,-0.163,10.544,-0.209,0.230,0.039,29.22
3584,0.10,999.62,0.321,-0.235,10.415,-0.286,0.370,0.067,29.22
3596,0.11,999.62,0.077,-0.508,10.051,-0.310,0.449,0.089,29.23
3607,0.09,999.62,0.077,-0.493,9.922,-0.268,0.488,0.100,29.22
3619,0.11,999.62,-0.005,-0.460,9.874,-0.188,0.499,0.129,29.24
3631,0.15,999.61,-0.115,-0.014,9.735,-0.117,0.516,0.133,29.23
3642,0.16,999.61,-0.067,-0.311,9.596,-0.084,0.523,0.141,29.26
3656,0.15,999.62,-0.134,-0.594,9.529,-0.080,0.533,0.136,29.23
3668,0.17,999.61,-0.326,-0.622,9.452,-0.037,0.521,0.128,29.25
3679,0.12,999.62,-0.402,-0.350,9.615,0.047,0.487,0.134,29.24
3690,0.19,999.61,-0.297,-0.144,9.553,0.116,0.451,0.157,29.24
3702,0.16,999.61,-0.259,0.019,9.414,0.161,0.479,0.165,29.22
3714,0.20,999.61,-0.354,0.010,9.376,0.139,0.512,0.162,29.25
3725,0.19,999.61,-0.445,0.081,9.275,0.124,0.480,0.155,29.20
3737,0.24,999.60,-0.771,0.287,8.619,0.115,0.427,0.178,29.24
3748,0.20,999.61,-0.244,-0.129,8.959,0.157,0.542,0.216,29.23
3760,0.21,999.61,-0.479,-0.010,9.744,0.217,0.580,0.189,29.22
3774,0.23,999.60,-1.322,0.158,11.143,0.166,0.314,0.168,29.22
3786,0.23,999.61,-0.618,-0.354,10.008,0.084,0.095,0.137,29.22
3797,0.24,999.60,-0.532,-0.024,9.950,0.130,0.025,0.145,29.22
3808,0.26,999.60,-0.187,0.244,10.075,0.288,0.097,0.073,29.24
3820,0.25,999.60,-0.508,-0.311,9.883,0.403,0.136,0.111,29.23
3831,0.27,999.60,-0.704,-0.436,9.931,0.416,0.136,0.131,29.23
3843,0.24,999.60,-0.895,-0.522,10.396,0.404,0.097,0.195,29.23
3855,0.23,999.61,-0.546,-0.057,10.357,0.370,0.096,0.219,29.24
3866,0.25,999.60,-0.594,-0.096,10.300,0.357,0.056,0.259,29.25
3878,0.23,999.60,-0.283,0.115,10.180,0.333,0.029,0.226,29.23
3892,0.22,999.61,-0.177,0.192,10.319,0.229,0.027,0.178,29.25
3903,0.21,999.61,-0.215,0.129,10.673,0.061,-0.010,0.146,29.23
3915,0.20,999.61,-0.091,-0.206,10.372,-0.161,-0.088,0.074,29.24
3926,0.24,999.60,0.005,-0.330,9.711,-0.346,-0.093,0.048,29.26
3938,0.22,999.61,-0.034,-0.311,9.385,-0.427,0.013,0.053,29.22
3949,0.25,999.60,-0.153,-0.498,9.395,-0.433,0.152,0.095,29.25
3961,0.24,999.60,-0.407,-0.441,9.438,-0.357,0.266,0.121,29.24
3972,0.31,999.60,-0.584,-0.383,9.304,-0.212,0.354,0.164,29.25
3984,0.29,999.60,-0.766,-0.532,8.926,-0.052,0.376,0.166,29.25
3996,0.31,999.60,-1.068,-0.742,8.868,0.082,0.301,0.116,29.24
4010,0.33,999.59,-1.207,-1.188,8.983,0.130,0.070,0.043,29.22
4021,0.33,999.59,-1.188,-1.575,8.902,0.158,-0.162,0.023,29.26
4033,0.33,999.59,-0.915,-1.604,9.007,0.252,-0.333,0.011,29.26
4044,0.31,999.60,-0.752,-1.183,9.285,0.410,-0.462,0.044,29.26
4056,0.30,999.60,-0.421,-0.824,9.342,0.502,-0.491,0.065,29.23
4067,0.32,999.59,-0.158,-0.622,9.467,0.472,-0.415,0.070,29.25
4079,0.30,999.60,-0.101,-0.603,9.433,0.357,-0.262,0.074,29.25
4090,0.31,999.60,-0.244,-0.713,9.481,0.200,-0.065,0.075,29.23
4102,0.37,999.59,-0.613,-0.929,9.759,0.042,0.017,0.077,29.25
4114,0.30,999.60,-0.565,-1.044,9.510,-0.037,0.042,0.047,29.22
4128,0.35,999.59,-0.713,-0.939,9.811,-0.042,0.009,0.054,29.23
4139,0.37,999.59,-0.723,-0.694,9.634,-0.016,-0.038,0.082,29.24
4151,0.39,999.59,-0.388,-0.790,9.337,0.001,-0.010,0.112,29.25
4162,0.39,999.59,-0.335,-0.450,9.390,0.026,0.016,0.140,29.24
4173,0.38,999.59,-0.354,-0.120,9.175,0.049,0.090,0.190,29.25
4185,0.34,999.59,-0.493,0.330,9.074,0.072,0.185,0.226,29.29
4197,0.33,999.59,-0.187,-0.187,8.868,0.035,0.376,0.282,29.24
4208,0.39,999.59,-0.235,0.670,9.361,0.003,0.516,0.228,29.29
4220,0.40,999.59,-0.804,0.220,9.821,-0.050,0.495,0.170,29.25
4232,0.36,999.59,-0.603,0.024,10.065,-0.175,0.346,0.103,29.28
4246,0.40,999.58,-0.857,-0.268,10.099,-0.322,0.096,0.027,29.27
4257,0.40,999.59,-0.800,-0.584,9.629,-0.345,0.015,-0.023,29.23
4268,0.41,999.58,-0.651,-0.570,9.376,-0.266,0.040,0.026,29.25
4280,0.39,999.59,-0.618,-0.642,9.208,-0.104,0.139,0.096,29.24
4291,0.41,999.58,-0.790,-0.407,9.682,0.030,0.209,0.105,29.25
4303,0.41,999.58,-0.757,-0.034,9.543,0.171,0.213,0.085,29.26
4314,0.40,999.59,-1.025,0.287,9.902,0.191,0.167,0.068,29.26
4326,0.41,999.58,-0.953,0.373,9.658,0.129,0.059,0.041,29.27
4338,0.42,999.58,-1.049,0.235,9.553,0.011,-0.016,-0.006,29.26
4349,0.44,999.58,-0.982,0.101,9.519,-0.124,-0.066,-0.079,29.24
4364,0.44,999.58,-1.006,-0.148,9.725,-0.240,-0.170,-0.169,29.25
4375,0.44,999.58,-1.154,-0.211,10.022,-0.210,-0.299,-0.233,29.27
4386,0.46,999.58,-1.159,-0.335,10.075,-0.102,-0.386,-0.238,29.26
4398,0.47,999.58,-0.848,-0.436,9.898,0.003,-0.389,-0.206,29.25
4409,0.45,999.58,-0.924,-0.110,10.190,0.151,-0.402,-0.148,29.28
4421,0.44,999.58,-0.517,0.124,10.099,0.212,-0.442,-0.107,29.25
4432,0.42,999.58,-0.235,0.316,9.955,0.205,-0.420,-0.074,29.25
4444,0.42,999.58,-0.029,0.541,9.706,0.199,-0.367,-0.050,29.27
4456,0.44,999.58,0.029,0.618,9.764,0.180,-0.328,-0.044,29.27
4467,0.49,999.57,0.182,0.599,9.625,0.083,-0.283,-0.080,29.27
4481,0.56,999.57,0.144,0.168,9.941,0.049,-0.252,-0.162,29.25
4493,0.52,999.57,-0.024,0.211,10.127,0.111,-0.243,-0.187,29.27
4504,0.49,999.57,-0.187,0.594,10.247,0.196,-0.206,-0.128,29.26
4516,0.46,999.58,-0.182,0.527,10.046,0.175,-0.168,-0.024,29.28
4527,0.46,999.58,-0.187,0.541,9.711,0.086,-0.130,0.066,29.25
4539,0.48,999.58,0.067,0.560,9.390,0.044,-0.091,0.112,29.25
4550,0.54,999.57,0.259,0.594,9.361,0.055,-0.063,0.110,29.26
4562,0.56,999.57,0.283,0.685,9.644,0.054,-0.069,0.053,29.25
4573,0.53,999.57,0.302,0.613,9.582,0.043,-0.080,-0.033,29.26
4585,0.52,999.57,0.206,0.369,9.620,0.017,-0.075,-0.121,29.27
4599,0.52,999.57,0.057,0.225,9.582,-0.011,-0.099,-0.171,29.28
4611,0.52,999.57,0.091,0.067,9.476,-0.032,-0.111,-0.172,29.26
4622,0.54,999.57,0.067,0.124,9.462,-0.045,-0.100,-0.121,29.27
4633,0.56,999.57,0.249,0.110,9.117,-0.038,-0.094,-0.084,29.27
4645,0.55,999.57,0.168,0.498,9.309,0.088,-0.049,-0.059,29.28
4656,0.54,999.57,0.254,0.345,9.151,0.094,-0.022,-0.043,29.27
4668,0.55,999.57,0.287,0.153,9.103,0.028,-0.012,-0.064,29.27
4680,0.56,999.57,0.010,0.062,9.290,0.010,0.009,-0.094,29.28
4691,0.56,999.57,-0.105,-0.048,9.060,0.051,-0.006,-0.095,29.27
4703,0.56,999.57,-0.340,-0.019,9.256,0.140,-0.007,-0.060,29.27
4716,0.56,999.57,-0.263,0.129,9.117,0.192,-0.029,0.004,29.27
4728,0.52,999.57,-0.254,0.024,9.141,0.181,-0.013,0.056,29.29
4739,0.51,999.57,-0.263,0.163,9.237,0.202,0.023,0.116,29.26
4750,0.54,999.57,-0.077,0.182,9.012,0.219,0.060,0.166,29.29
4762,0.55,999.57,0.019,0.081,8.940,0.196,0.123,0.185,29.29
4774,0.55,999.57,-0.029,-0.124,9.012,0.163,0.184,0.171,29.28
4785,0.56,999.57,-0.196,-0.311,9.486,0.101,0.207,0.141,29.30
4797,0.62,999.56,-0.321,-0.493,9.658,0.053,0.161,0.092,29.26
4809,0.56,999.57,-0.345,-0.579,9.917,0.091,0.104,0.042,29.30
4821,0.61,999.56,-0.230,-0.661,10.089,0.152,0.062,0.011,29.28
4835,0.62,999.56,-0.182,-0.579,9.960,0.191,0.043,0.007,29.27
4846,0.66,999.55,-0.239,-0.642,10.008,0.204,0.073,0.048,29.29
4857,0.65,999.56,-0.383,-0.809,10.017,0.235,0.105,0.088,29.27
4868,0.63,999.56,-0.445,-0.915,9.922,0.282,0.112,0.127,29.27
4880,0.61,999.56,-0.441,-1.006,9.835,0.325,0.124,0.147,29.27
4891,0.61,999.56,-0.206,-0.737,9.146,0.350,0.156,0.128,29.30
4903,0.66,999.55,-0.474,-0.565,9.606,0.351,0.174,0.094,29.28
4914,0.69,999.55,-0.546,-0.479,9.888,0.331,0.135,0.042,29.29
4926,0.66,999.55,-0.369,-0.651,9.692,0.322,0.060,0.012,29.30
4938,0.62,999.56,-0.283,-0.263,9.337,0.345,0.038,0.006,29.29
4952,0.61,999.56,-0.158,0.196,9.524,0.380,0.008,0.004,29.25
4963,0.65,999.56,0.005,0.469,9.290,0.360,-0.039,-0.010,29.30
4974,0.67,999.55,-0.010,0.450,9.266,0.347,-0.060,-0.029,29.28
4986,0.66,999.55,-0.129,0.393,9.400,0.351,-0.077,-0.050,29.31
4997,0.63,999.56,-0.225,0.484,9.495,0.351,-0.087,-0.077,29.29
5009,0.64,999.56,-0.345,0.493,9.409,0.332,-0.109,-0.116,29.25
5020,0.64,999.56,-0.330,0.527,9.376,0.306,-0.129,-0.160,29.29
5032,0.66,999.55,-0.249,0.479,9.323,0.291,-0.135,-0.172,29.27
5044,0.66,999.55,-0.134,0.474,9.347,0.272,-0.127,-0.155,29.28
5056,0.67,999.55,0.067,0.479,9.347,0.253,-0.116,-0.115,29.27
5069,0.65,999.56,0.192,0.541,9.069,0.238,-0.096,-0.046,29.27
5081,0.67,999.55,0.326,0.498,9.208,0.191,-0.072,0.006,29.27
5092,0.65,999.56,0.230,0.570,9.131,0.179,-0.075,0.032,29.29
5104,0.64,999.56,0.110,0.575,9.213,0.164,-0.068,0.045,29.29
5115,0.64,999.56,-0.048,0.675,9.175,0.143,-0.060,0.042,29.27
5127,0.66,999.55,-0.048,0.785,9.079,0.120,-0.063,0.034,29.27
5138,0.70,999.55,0.029,0.733,9.007,0.092,-0.065,0.018,29.29
5150,0.69,999.55,0.029,0.704,8.973,0.082,-0.070,-0.026,29.29
5162,0.71,999.55,-0.043,0.675,9.146,0.099,-0.064,-0.061,29.29
5173,0.68,999.55,0.005,0.603,9.222,0.121,-0.046,-0.068,29.27
5187,0.71,999.55,0.101,0.541,9.103,0.140,-0.027,-0.047,29.28
5199,0.73,999.55,0.326,0.718,8.772,0.162,-0.027,-0.028,29.28
5210,0.72,999.55,0.383,0.852,8.887,0.157,-0.029,-0.012,29.27
5221,0.70,999.55,0.560,0.910,8.471,0.126,-0.040,-0.005,29.27
5233,0.67,999.55,0.445,1.015,8.471,0.107,-0.036,0.005,29.29
5244,0.64,999.56,0.407,1.097,8.404,0.096,-0.011,-0.007,29.30
5256,0.67,999.55,0.335,1.154,8.356,0.060,0.026,-0.018,29.27
5268,0.70,999.55,0.201,1.125,8.035,0.015,0.046,-0.030,29.28
5279,0.74,999.54,0.235,1.015,8.016,-0.038,0.066,-0.046,29.29
5291,0.69,999.55,0.306,0.781,8.068,-0.075,0.055,-0.073,29.29
5305,0.74,999.54,0.421,0.642,8.207,-0.120,0.057,-0.091,29.27
5316,0.74,999.54,0.436,0.618,8.030,-0.128,0.084,-0.084,29.27
5328,0.72,999.55,0.345,0.709,8.078,-0.105,0.126,-0.076,29.27
5339,0.73,999.55,0.254,0.646,7.863,-0.105,0.147,-0.064,29.29
5351,0.74,999.54,0.077,0.723,7.695,-0.128,0.177,-0.054,29.28
5362,0.73,999.55,-0.067,0.661,7.618,-0.126,0.205,-0.034,29.28
5374,0.75,999.54,-0.120,0.642,7.815,-0.123,0.213,-0.015,29.28
5386,0.69,999.55,-0.086,0.651,7.786,-0.153,0.196,-0.009,29.29
5397,0.70,999.55,-0.005,0.713,7.724,-0.195,0.169,-0.004,29.29
5409,0.73,999.55,0.091,0.804,7.700,-0.218,0.141,-0.003,29.29
5423,0.75,999.54,0.244,0.742,7.609,-0.234,0.102,-0.007,29.28
5434,0.73,999.55,0.259,0.685,7.513,-0.242,0.078,-0.023,29.31
5446,0.74,999.55,0.148,0.632,7.657,-0.247,0.064,-0.045,29.31
5457,0.73,999.55,0.062,0.522,7.824,-0.259,0.066,-0.057,29.28
5469,0.69,999.55,0.019,0.407,7.954,-0.270,0.071,-0.067,29.30
5480,0.68,999.55,-0.029,0.378,7.858,-0.286,0.060,-0.066,29.30
5492,0.73,999.55,-0.172,0.393,7.930,-0.316,0.060,-0.078,29.29
5503,0.70,999.55,-0.359,0.388,8.001,-0.358,0.049,-0.106,29.31
5515,0.69,999.55,-0.306,0.450,8.150,-0.392,0.024,-0.130,29.27
5527,0.64,999.56,-0.187,0.421,8.423,-0.409,0.011,-0.151,29.28
5541,0.60,999.56,0.005,0.292,8.471,-0.416,0.047,-0.152,29.28
5552,0.62,999.56,0.455,-0.124,8.222,-0.407,0.085,-0.126,29.29
5563,0.67,999.55,0.532,-0.316,8.088,-0.406,0.118,-0.118,29.29
5575,0.69,999.55,0.187,-0.407,8.389,-0.413,0.148,-0.101,29.27
5586,0.67,999.55,-0.034,-0.622,8.677,-0.393,0.214,-0.070,29.25
5598,0.61,999.56,-0.263,-0.474,9.041,-0.311,0.247,-0.022,29.29
5610,0.67,999.55,-0.220,-0.287,8.739,-0.278,0.255,0.011,29.30
