timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
91145,1.12,1000.24,-8.636,-5.267,0.534,0.231,-0.398,0.083,29.73
91171,1.11,1000.24,-8.404,-5.059,0.862,0.176,-0.311,0.086,29.72
91197,1.10,1000.25,-8.215,-5.188,0.742,0.243,-0.172,0.084,29.72
91226,1.10,1000.25,-8.176,-5.169,0.362,0.448,-0.080,0.159,29.71
91252,1.08,1000.25,-8.191,-4.997,0.929,0.423,-0.208,0.202,29.72
91278,1.08,1000.25,-8.456,-4.776,1.446,0.271,-0.108,0.134,29.73
91304,1.10,1000.25,-7.951,-4.968,0.453,0.142,0.001,0.056,29.72
91329,1.10,1000.25,-8.164,-4.815,0.551,0.236,-0.063,0.158,29.70
91355,1.08,1000.25,-8.064,-4.604,0.496,0.283,-0.037,0.191,29.70
91385,1.06,1000.25,-7.836,-4.405,0.436,0.247,-0.184,0.181,29.71
91410,1.06,1000.25,-8.162,-4.369,0.723,0.263,-0.272,0.070,29.73
91436,1.05,1000.25,-8.267,-4.647,0.520,0.342,-0.233,0.032,29.70
91462,1.04,1000.25,-8.396,-4.640,0.867,0.396,-0.165,0.053,29.72
91488,1.09,1000.25,-8.188,-4.791,0.826,0.298,-0.142,0.042,29.71
91513,1.09,1000.25,-8.212,-4.872,0.826,0.197,-0.248,0.044,29.70
91543,1.13,1000.24,-8.325,-4.542,1.532,0.098,-0.344,0.014,29.71
91568,1.07,1000.25,-8.552,-4.817,1.448,0.036,-0.247,-0.048,29.72
91594,1.07,1000.25,-8.277,-4.822,0.903,0.090,-0.077,-0.006,29.71
91620,1.13,1000.24,-8.361,-4.527,1.482,0.087,-0.151,0.041,29.73
91646,1.11,1000.24,-8.346,-4.362,1.623,-0.023,-0.101,0.019,29.72
91671,1.06,1000.25,-8.090,-4.326,1.372,-0.063,-0.090,-0.017,29.74
91700,1.09,1000.25,-8.011,-4.487,1.324,-0.003,-0.232,0.012,29.72
91726,1.09,1000.25,-8.138,-4.099,1.899,0.069,-0.191,0.023,29.72
91752,1.11,1000.25,-8.033,-4.166,1.690,0.008,-0.142,-0.059,29.71
91777,1.12,1000.24,-8.080,-4.360,1.743,-0.035,-0.204,-0.096,29.70
91803,1.08,1000.25,-8.322,-4.293,1.966,-0.039,-0.195,-0.064,29.71
91829,1.11,1000.25,-8.337,-4.532,1.970,-0.068,-0.096,-0.108,29.72
91858,1.08,1000.25,-8.310,-4.626,1.848,-0.075,-0.137,-0.105,29.71
91884,1.10,1000.25,-8.607,-4.465,2.131,-0.072,-0.107,-0.091,29.72
91909,1.11,1000.24,-8.363,-4.664,1.836,-0.062,0.007,-0.124,29.72
91935,1.12,1000.24,-8.444,-4.621,1.707,-0.022,0.051,-0.060,29.73
91961,1.07,1000.25,-8.308,-4.439,1.686,0.016,0.088,-0.034,29.73
91987,1.05,1000.25,-8.238,-4.587,1.623,0.016,0.047,-0.074,29.73
92016,1.03,1000.25,-8.241,-4.709,1.781,-0.027,0.004,-0.080,29.72
92042,1.08,1000.25,-8.150,-4.523,1.669,-0.044,0.108,-0.065,29.72
92068,1.09,1000.25,-8.200,-4.492,1.578,-0.055,0.189,-0.079,29.74
92094,1.07,1000.25,-8.152,-4.719,1.403,-0.082,0.175,-0.114,29.72
92119,1.06,1000.25,-8.325,-4.949,1.422,-0.053,0.084,-0.093,29.69
92145,1.13,1000.24,-8.581,-4.899,1.762,-0.041,0.155,-0.086,29.71
92175,1.11,1000.24,-8.351,-4.982,1.322,-0.117,0.275,-0.085,29.71
92200,1.08,1000.25,-8.231,-4.985,1.164,-0.121,0.282,-0.068,29.72
92226,1.12,1000.24,-8.188,-4.487,1.341,-0.103,0.272,-0.034,29.72
92252,1.07,1000.25,-7.894,-4.326,1.123,-0.118,0.349,-0.041,29.72
92278,1.10,1000.25,-7.908,-4.338,0.939,-0.101,0.334,-0.096,29.72
92303,1.13,1000.24,-8.001,-4.563,0.800,-0.093,0.235,-0.081,29.72
92333,1.14,1000.24,-8.365,-4.621,1.350,-0.135,0.290,-0.079,29.71
92359,1.12,1000.24,-8.377,-4.884,1.152,-0.278,0.453,-0.200,29.73
92385,1.08,1000.25,-8.586,-5.095,1.001,-0.364,0.461,-0.273,29.72
92410,1.10,1000.25,-8.514,-5.253,0.773,-0.370,0.517,-0.302,29.73
92436,1.08,1000.25,-8.564,-5.339,0.584,-0.313,0.678,-0.207,29.72
92462,1.10,1000.25,-8.681,-5.049,0.251,-0.337,0.829,-0.230,29.70
92491,1.11,1000.24,-8.226,-5.116,-0.596,-0.334,0.839,-0.271,29.71
92517,1.11,1000.24,-8.207,-4.980,-0.618,-0.296,0.643,-0.266,29.70
92543,1.15,1000.24,-7.513,-5.152,-0.582,-0.298,0.593,-0.335,29.72
92569,1.17,1000.24,-7.855,-5.102,-0.893,-0.281,0.479,-0.285,29.72
92594,1.13,1000.24,-7.793,-5.567,-0.912,-0.212,0.331,-0.305,29.70
92620,1.14,1000.24,-8.049,-5.698,-0.725,-0.126,0.339,-0.252,29.71
92650,1.09,1000.25,-7.784,-5.622,-1.015,-0.131,0.494,-0.264,29.70
92675,1.10,1000.25,-7.276,-5.899,-1.645,-0.074,0.426,-0.266,29.71
92701,1.10,1000.25,-7.580,-5.679,-0.948,0.027,0.179,-0.258,29.70
92727,1.11,1000.24,-7.472,-5.923,-1.092,0.057,0.158,-0.262,29.71
92753,1.12,1000.24,-7.503,-6.050,-1.317,0.056,0.123,-0.196,29.71
92779,1.16,1000.24,-7.532,-5.844,-1.381,0.034,0.074,-0.126,29.73
92808,1.10,1000.25,-7.661,-6.026,-1.346,0.042,-0.014,-0.129,29.69
92834,1.11,1000.25,-7.604,-5.866,-1.168,0.072,-0.065,-0.057,29.71
92860,1.13,1000.24,-7.630,-5.313,-0.874,0.068,-0.109,-0.018,29.73
92886,1.13,1000.24,-7.494,-5.535,-1.085,0.081,-0.080,-0.130,29.71
92911,1.15,1000.24,-7.503,-5.878,-1.255,0.158,-0.096,-0.104,29.71
92937,1.13,1000.24,-7.712,-5.741,-0.977,0.175,-0.153,-0.037,29.70
92967,1.12,1000.24,-7.807,-5.581,-0.733,0.123,-0.086,-0.056,29.69
92992,1.11,1000.25,-7.343,-5.444,-1.041,0.115,-0.011,-0.082,29.71
93018,1.13,1000.24,-7.671,-5.377,-0.371,0.217,-0.362,0.083,29.71
93044,1.13,1000.24,-7.570,-5.856,-0.445,0.458,-0.402,0.046,29.70
93070,1.17,1000.24,-8.073,-5.844,-0.587,0.618,-0.147,0.002,29.72
93096,1.17,1000.24,-8.296,-6.043,-0.553,0.464,-0.102,-0.046,29.71
93125,1.12,1000.24,-8.140,-5.899,-0.606,0.207,-0.020,-0.115,29.69
93151,1.11,1000.24,-7.939,-5.808,-0.084,-0.041,0.097,-0.162,29.69
93177,1.15,1000.24,-8.124,-5.250,0.345,-0.062,0.230,-0.233,29.71
93203,1.14,1000.24,-7.254,-6.103,-1.784,0.280,-0.020,-0.076,29.70
93228,1.14,1000.24,-6.639,-6.019,-1.116,0.440,-0.375,-0.003,29.69
93254,1.11,1000.24,-8.229,-6.570,-0.781,0.248,-0.256,0.008,29.70
93284,1.12,1000.24,-7.264,-6.476,0.431,-0.170,0.313,-0.133,29.69
93309,1.13,1000.24,-7.468,-5.468,-0.417,-0.226,0.295,-0.046,29.69
93335,1.13,1000.24,-7.695,-5.476,-0.359,-0.111,-0.040,-0.023,29.70
93361,1.13,1000.24,-6.886,-6.333,-1.456,0.145,0.099,0.042,29.71
93387,1.15,1000.24,-7.259,-5.818,0.280,0.248,0.238,0.058,29.71
93413,1.14,1000.24,-7.386,-5.564,-0.014,-0.041,0.026,-0.016,29.72
93442,1.18,1000.24,-8.011,-6.383,0.318,-0.177,-0.091,-0.108,29.71
93468,1.12,1000.24,-7.736,-6.038,-0.237,0.006,0.246,-0.125,29.72
93494,1.14,1000.24,-7.817,-6.589,-0.297,0.065,0.445,-0.191,29.70
93520,1.14,1000.24,-7.532,-6.199,-1.420,0.165,0.485,0.000,29.69
93545,1.11,1000.24,-7.937,-5.423,-0.330,0.218,0.289,0.106,29.71
93571,1.15,1000.24,-7.937,-5.686,-0.675,0.119,0.298,0.039,29.70
93601,1.12,1000.24,-7.460,-6.019,-0.967,-0.077,0.324,0.049,29.71
93626,1.12,1000.24,-7.242,-5.952,-1.444,-0.176,0.114,0.100,29.70
93652,1.11,1000.24,-7.491,-5.868,-1.365,-0.008,-0.095,0.147,29.71
93678,1.15,1000.24,-7.568,-5.923,-1.441,-0.019,-0.143,0.161,29.69
93704,1.19,1000.24,-7.544,-5.356,-1.219,-0.167,-0.183,0.199,29.69
93730,1.16,1000.24,-7.183,-5.104,-1.063,-0.266,-0.255,0.126,29.70
93759,1.16,1000.24,-9.708,-5.260,3.646,-0.143,-0.461,0.075,29.70
93785,1.18,1000.24,-11.384,-6.110,0.263,-0.436,0.075,-0.206,29.70
93811,1.16,1000.24,-7.843,-5.930,-1.690,0.044,0.335,-0.044,29.70
93837,1.13,1000.24,-7.870,-5.265,-0.706,0.395,-0.161,0.217,29.72
93862,1.13,1000.24,-7.877,-5.782,-0.453,0.291,-0.193,0.181,29.69
93888,1.13,1000.24,-7.618,-5.160,-0.721,0.169,-0.170,0.202,29.69
93918,1.17,1000.24,-7.788,-5.394,-0.218,0.149,-0.230,0.180,29.70
93944,1.15,1000.24,-8.080,-5.356,-0.055,0.286,-0.053,0.238,29.71
93969,1.12,1000.24,-7.968,-5.351,-0.397,0.369,0.024,0.272,29.69
93995,1.14,1000.24,-8.238,-5.401,-0.110,0.326,-0.063,0.240,29.70
94021,1.12,1000.24,-8.181,-5.612,-0.036,0.106,0.072,0.141,29.70
94047,1.18,1000.24,-8.198,-5.483,-0.259,-0.060,0.205,0.146,29.71
94076,1.17,1000.24,-8.514,-5.437,-0.187,-0.180,0.357,0.215,29.69
94102,1.19,1000.24,-8.521,-5.078,0.024,-0.292,0.658,0.291,29.69
94128,1.18,1000.24,-8.514,-5.100,-0.620,-0.369,0.962,0.268,29.73
94159,1.14,1000.24,-8.600,-5.157,-1.219,-0.449,1.248,0.340,29.71
94185,1.21,1000.23,-8.574,-5.404,-1.724,-0.483,1.115,0.526,29.70
94211,1.18,1000.24,-8.574,-4.791,-1.618,-0.416,0.970,0.778,29.71
94240,1.16,1000.24,-8.487,-4.724,-2.164,-0.353,0.957,0.879,29.70
94266,1.14,1000.24,-8.543,-4.518,-2.500,-0.300,0.951,0.899,29.70
94292,1.16,1000.24,-8.871,-4.693,-2.734,-0.421,0.952,0.971,29.70
94318,1.17,1000.24,-8.631,-4.029,-2.916,-0.555,1.111,1.079,29.70
94344,1.20,1000.23,-8.756,-3.335,-3.041,-0.676,1.201,1.048,29.72
94369,1.20,1000.23,-8.384,-2.665,-3.299,-0.759,1.375,0.897,29.71
94399,1.20,1000.23,-8.231,-2.100,-3.745,-0.813,1.491,0.625,29.69
94425,1.15,1000.24,-7.863,-2.138,-4.539,-0.812,1.436,0.376,29.70
94450,1.17,1000.24,-7.652,-2.021,-4.781,-0.663,1.376,0.262,29.70
94476,1.18,1000.24,-7.685,-1.944,-5.011,-0.643,1.338,0.115,29.73
94502,1.18,1000.24,-7.262,-1.681,-5.243,-0.555,1.214,0.028,29.72
94528,1.22,1000.23,-7.329,-1.585,-5.253,-0.433,0.908,-0.075,29.71
94557,1.25,1000.23,-7.345,-2.224,-5.662,-0.272,0.774,-0.124,29.71
94583,1.21,1000.23,-7.645,-2.303,-5.713,-0.155,0.739,0.019,29.72
94609,1.27,1000.23,-7.810,-1.918,-5.806,-0.172,0.786,0.020,29.69
94635,1.23,1000.23,-7.671,-2.344,-6.381,-0.184,0.887,0.030,29.69
94660,1.20,1000.23,-7.671,-2.339,-6.869,-0.191,1.092,0.138,29.69
94686,1.21,1000.23,-7.274,-1.906,-6.642,-0.260,1.083,0.230,29.69
94716,1.19,1000.24,-6.893,-1.690,-6.814,-0.391,1.057,0.226,29.71
94742,1.21,1000.23,-6.685,-1.358,-6.833,-0.421,1.144,0.111,29.69
94767,1.19,1000.24,-6.388,-1.477,-7.384,-0.450,1.226,-0.047,29.69
94793,1.17,1000.24,-6.199,-1.073,-7.446,-0.419,1.315,-0.162,29.69
94819,1.22,1000.23,-5.698,-1.247,-8.468,-0.441,1.316,-0.294,29.70
94844,1.21,1000.23,-5.717,-1.377,-8.578,-0.332,1.130,-0.240,29.69
94874,1.21,1000.23,-5.825,-1.216,-8.150,-0.299,0.984,-0.200,29.69
94900,1.24,1000.23,-5.409,-1.501,-8.131,-0.259,0.976,-0.163,29.69
94925,1.23,1000.23,-4.839,-0.996,-8.566,-0.229,0.864,0.010,29.68
94952,1.27,1000.23,-4.580,-1.204,-8.447,-0.087,0.618,0.133,29.70
94978,1.24,1000.23,-4.053,-1.647,-8.061,0.027,0.622,0.131,29.70
95008,1.25,1000.23,-4.475,-1.458,-9.041,-0.002,0.585,0.157,29.68
95033,1.23,1000.23,-4.602,-1.178,-8.471,-0.083,0.530,0.180,29.70
95059,1.29,1000.22,-4.317,-1.195,-8.751,-0.214,0.534,0.120,29.69
95085,1.19,1000.23,-3.950,-1.252,-9.165,-0.121,0.398,0.131,29.69
95110,1.22,1000.23,-4.058,-1.087,-9.072,-0.078,0.307,0.140,29.66
95136,1.25,1000.23,-4.130,-1.154,-9.210,-0.107,0.260,0.173,29.69
95165,1.27,1000.23,-4.085,-0.934,-9.189,-0.195,0.206,0.168,29.69
95191,1.30,1000.22,-4.221,-0.960,-9.493,-0.227,0.128,0.185,29.70
95217,1.24,1000.23,-4.257,-0.848,-9.131,-0.240,0.108,0.261,29.67
95243,1.28,1000.22,-4.125,-0.426,-9.285,-0.323,0.124,0.274,29.69
95268,1.24,1000.23,-4.262,-0.122,-9.012,-0.383,0.216,0.185,29.69
95294,1.27,1000.23,-4.077,-0.294,-8.997,-0.332,0.233,0.207,29.66
95324,1.27,1000.23,-3.898,-0.261,-9.203,-0.148,0.204,0.246,29.69
95350,1.26,1000.23,-3.941,0.129,-9.390,-0.016,0.088,0.245,29.70
95375,1.31,1000.22,-4.085,0.091,-9.134,0.103,-0.165,0.195,29.70
95401,1.25,1000.23,-4.063,-0.134,-8.887,0.060,-0.237,0.109,29.71
95427,1.28,1000.22,-4.175,-0.388,-9.172,0.084,-0.505,0.116,29.69
95453,1.29,1000.22,-4.312,-0.043,-8.756,0.241,-0.672,0.205,29.70
95482,1.32,1000.22,-4.051,0.065,-9.148,0.347,-0.649,0.071,29.66
95508,1.23,1000.23,-4.805,-0.385,-8.961,0.376,-0.315,-0.019,29.68
95534,1.29,1000.22,-4.487,-0.615,-9.153,0.164,-0.017,-0.038,29.68
95560,1.26,1000.23,-5.205,-0.055,-8.021,-0.074,0.058,-0.116,29.70
95585,1.23,1000.23,-4.764,-0.215,-9.380,0.031,0.042,0.001,29.68
95611,1.30,1000.22,-4.650,-0.661,-9.620,0.086,0.074,0.162,29.70
95641,1.26,1000.23,-5.140,4.015,-3.780,-0.063,-0.071,0.163,29.67
95667,1.26,1000.23,-4.350,-0.467,-9.045,-0.508,-0.452,0.324,29.68
95692,1.27,1000.23,-4.010,0.187,-9.086,-0.287,-0.718,0.291,29.68
95718,1.23,1000.23,-4.779,0.491,-7.918,0.087,-0.514,0.151,29.67
95744,1.23,1000.23,-5.049,-0.196,-7.597,-0.037,-0.215,-0.066,29.70
95770,1.29,1000.22,-5.236,0.218,-8.224,0.038,0.302,-0.036,29.67
95799,1.28,1000.22,-5.265,-0.371,-8.808,0.258,0.241,-0.111,29.68
95825,1.29,1000.22,-4.733,0.213,-9.112,0.427,0.102,0.225,29.65
95851,1.27,1000.23,-5.547,-0.639,-10.147,0.479,0.059,0.205,29.68
95877,1.29,1000.22,-5.109,-0.476,-10.221,0.237,-0.151,0.245,29.66
95903,1.28,1000.22,-5.028,0.584,-9.742,0.006,-0.692,0.261,29.65
95928,1.27,1000.23,-5.131,0.211,-8.212,0.045,-0.629,0.104,29.68
95958,1.25,1000.23,-4.973,0.127,-7.128,0.265,-0.876,0.169,29.68
95984,1.28,1000.22,-4.767,0.321,-7.520,0.470,-0.615,0.111,29.67
96010,1.30,1000.22,-6.007,-1.109,-8.260,0.467,-0.514,-0.064,29.68
96035,1.26,1000.23,-5.207,0.175,-7.963,0.235,-0.653,0.100,29.67
96061,1.27,1000.23,-5.667,0.041,-7.520,0.196,-0.476,-0.131,29.67
96087,1.22,1000.23,-6.416,-1.319,-7.645,0.254,-0.512,-0.085,29.65
96116,1.26,1000.23,-5.727,0.247,-7.638,0.302,-0.515,0.134,29.67
96142,1.28,1000.23,-6.493,-0.347,-8.320,0.167,-0.710,-0.169,29.67
96168,1.31,1000.22,-6.167,-0.888,-7.365,0.060,-0.916,-0.154,29.67
96194,1.26,1000.23,-6.309,0.081,-6.699,-0.041,-0.943,-0.131,29.69
96219,1.28,1000.22,-7.128,-0.364,-7.192,0.013,-0.787,-0.218,29.67
96245,1.28,1000.22,-7.084,-1.137,-7.075,0.056,-0.625,-0.117,29.69
96275,1.25,1000.23,-7.537,-0.306,-7.094,-0.042,-0.298,-0.015,29.68
96301,1.26,1000.23,-7.614,-0.570,-7.477,-0.104,-0.181,-0.042,29.68
96326,1.31,1000.22,-7.180,0.601,-7.717,-0.068,-0.420,0.014,29.67
96352,1.31,1000.22,-6.670,-0.326,-6.467,-0.190,-0.201,-0.021,29.69
96378,1.34,1000.22,-7.537,-0.745,-6.256,-0.023,0.226,-0.141,29.68
96404,1.28,1000.22,-6.689,-1.968,-5.636,0.250,0.173,0.035,29.66
96433,1.27,1000.23,-6.357,-0.259,-7.219,0.250,0.035,0.140,29.66
96459,1.32,1000.22,-6.625,-0.735,-7.623,0.331,-0.186,-0.057,29.66
96485,1.28,1000.22,-7.089,-1.018,-6.780,0.225,-0.593,-0.094,29.69
96511,1.26,1000.23,-7.393,-0.783,-6.017,0.020,-0.337,-0.095,29.67
96537,1.30,1000.22,-8.013,-1.877,-5.567,0.241,-0.331,0.039,29.69
96562,1.28,1000.22,-8.411,-1.001,-6.622,0.596,-0.034,0.408,29.68
96592,1.28,1000.22,-7.384,-0.259,-7.130,0.365,-0.069,0.519,29.66
96618,1.29,1000.22,-6.428,0.931,-6.215,0.150,-0.088,0.330,29.67
96644,1.27,1000.23,-7.281,-0.093,-7.702,0.294,-0.044,-0.060,29.67
96669,1.29,1000.22,-7.180,-1.123,-7.276,0.104,-0.784,0.070,29.66
96695,1.30,1000.22,-6.668,0.752,-8.246,-0.236,-1.236,0.074,29.68
96721,1.29,1000.22,-9.673,-2.531,-5.454,-0.344,-1.437,-0.176,29.68
