timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
6937,1.31,993.75,4.405,-3.740,5.013,-0.310,1.149,-0.550,38.04
6953,1.31,993.75,4.319,-3.213,4.860,-0.237,0.969,-0.351,38.03
6969,1.29,993.76,4.401,-2.758,4.946,-0.212,0.594,-0.487,38.04
6984,1.30,993.75,4.535,-2.935,5.090,0.089,0.310,-0.525,38.03
7004,1.27,993.76,4.831,-3.941,5.636,0.476,0.027,-0.472,38.03
7020,1.29,993.76,5.076,-4.578,6.230,0.611,-0.270,-0.319,38.03
7035,1.28,993.76,5.143,-5.215,6.589,0.545,-0.551,-0.090,38.01
7051,1.28,993.76,5.057,-5.588,6.857,0.362,-0.746,0.188,38.01
7066,1.32,993.75,4.836,-5.737,7.216,0.058,-0.822,0.580,38.03
7082,1.31,993.75,4.597,-5.646,7.326,-0.367,-0.847,0.899,38.02
7102,1.33,993.75,4.688,-5.124,7.451,-0.630,-0.677,1.247,38.06
7117,1.30,993.75,4.836,-4.726,7.183,-0.622,-0.527,1.474,38.04
7133,1.30,993.75,4.851,-4.310,6.919,-0.599,-0.505,1.535,38.03
7149,1.28,993.76,4.745,-3.778,6.876,-0.572,-0.535,1.578,38.03
7164,1.28,993.76,4.626,-3.352,6.847,-0.500,-0.654,1.448,38.05
7180,1.27,993.76,4.559,-3.208,6.756,-0.266,-0.733,1.228,38.05
7199,1.31,993.75,4.468,-3.768,6.981,0.134,-0.719,1.050,38.01
7215,1.27,993.76,4.228,-4.075,6.981,0.250,-0.645,0.981,38.02
7231,1.30,993.75,3.730,-3.941,6.886,0.143,-0.550,0.841,38.04
7246,1.27,993.76,3.371,-3.534,6.665,-0.114,-0.406,0.499,38.04
7262,1.28,993.76,2.978,-3.232,6.460,-0.240,-0.164,0.248,38.06
7278,1.25,993.76,2.902,-3.093,6.282,-0.284,0.078,-0.244,38.04
7297,1.22,993.76,3.524,-3.342,6.531,0.022,0.545,-0.579,38.05
7313,1.19,993.77,4.118,-3.792,6.823,0.185,0.741,-0.836,38.07
7328,1.24,993.76,4.410,-4.271,6.756,0.179,0.772,-0.965,38.05
7344,1.26,993.76,4.448,-4.606,6.555,0.024,0.733,-0.971,38.02
7360,1.21,993.76,4.798,-6.900,6.962,-0.120,1.028,1.140,38.04
7375,1.20,993.77,3.984,-4.166,6.000,-1.503,-0.940,-1.013,38.06
7395,1.22,993.76,3.266,-3.994,5.382,-0.699,-0.075,0.200,38.02
7410,1.19,993.77,4.065,-4.889,6.029,0.161,0.621,0.979,38.04
7426,1.16,993.77,3.859,-4.745,6.369,-0.404,0.190,0.136,38.04
7442,1.13,993.77,3.323,-4.434,6.302,-0.601,0.150,0.118,38.03
7457,1.19,993.77,3.994,-4.113,6.244,-0.317,0.471,0.459,38.04
7473,1.17,993.77,4.492,-3.486,5.167,-0.118,0.295,0.297,38.04
7492,1.19,993.77,3.768,-3.371,4.228,-0.081,-0.215,-0.214,38.03
7508,1.14,993.77,3.907,-3.132,4.530,0.470,-0.093,0.368,38.02
7524,1.13,993.77,3.519,-2.734,4.736,0.416,-0.541,-0.025,38.06
7539,1.16,993.77,3.237,-2.796,4.932,0.520,-0.781,-0.286,38.03
7555,1.17,993.77,3.505,-3.227,5.650,0.776,-0.770,-0.375,38.04
7571,1.12,993.78,4.281,-3.567,6.723,1.063,-0.897,-0.711,38.04
7590,1.10,993.78,5.334,-4.362,8.049,1.696,-0.775,-0.783,38.02
7606,1.11,993.78,5.842,-5.200,8.983,1.956,-0.710,-0.531,38.02
7621,1.10,993.78,5.617,-6.091,9.275,1.542,-0.904,-0.361,38.05
7637,1.09,993.78,5.071,-6.790,8.921,0.697,-0.965,-0.179,38.03
7653,1.07,993.78,4.319,-6.747,8.653,-0.362,-0.827,0.209,38.03
7668,1.04,993.78,3.596,-5.842,7.925,-1.160,-0.569,0.305,38.05
7688,1.02,993.79,3.654,-4.592,7.408,-1.025,0.082,0.548,38.06
7704,1.05,993.78,4.276,-3.582,7.594,-0.366,0.765,0.621,38.02
7719,1.05,993.78,4.391,-3.390,6.742,-0.156,0.693,0.074,38.04
7735,1.01,993.79,4.712,-3.213,6.349,-0.001,0.459,-0.276,38.04
7751,1.00,993.79,5.114,-2.998,6.416,0.335,0.298,-0.055,38.02
7766,0.99,993.79,5.191,-3.203,6.795,0.462,-0.248,-0.491,38.03
7786,0.94,993.80,5.176,-3.749,7.566,1.131,-0.533,-0.632,38.03
7807,0.93,993.80,5.444,-4.650,8.897,1.873,-0.460,-0.644,38.03
7822,0.95,993.79,5.511,-5.770,9.357,1.722,-0.461,-0.674,38.05
7838,0.96,993.79,4.889,-6.948,8.815,1.021,-0.325,-0.333,38.02
7854,0.96,993.79,4.142,-7.072,8.552,-0.067,-0.169,-0.031,38.04
7869,0.92,993.80,3.256,-6.033,7.906,-1.153,0.198,0.063,38.03
7889,0.89,993.80,3.467,-4.281,7.661,-1.464,0.769,-0.075,38.04
7905,0.89,993.80,4.132,-3.476,7.762,-0.751,1.632,0.064,38.02
7920,0.89,993.80,4.990,-3.534,7.618,-0.207,1.929,-0.328,38.02
7936,0.84,993.81,5.813,-3.812,7.479,0.124,2.013,-0.216,38.05
7951,0.82,993.81,5.693,-4.094,6.795,-0.127,1.427,-0.327,38.05
7967,0.82,993.81,5.200,-3.730,6.412,-0.490,0.649,-0.681,38.03
7987,0.83,993.81,4.932,-3.505,6.924,0.034,0.425,-0.559,38.01
8002,0.84,993.81,4.913,-4.391,6.967,0.465,0.407,-0.614,38.05
8018,0.80,993.81,5.262,-5.152,7.499,0.764,0.520,-0.278,38.04
8034,0.80,993.81,4.922,-5.722,7.365,0.505,0.428,-0.056,38.03
8049,0.74,993.82,3.998,-5.181,6.728,-0.099,0.151,-0.039,38.04
8065,0.71,993.82,3.577,-3.998,6.488,-0.566,0.098,-0.321,38.02
8084,0.70,993.82,3.879,-3.074,7.001,-0.108,0.423,-0.576,38.03
8100,0.74,993.82,4.784,-3.448,7.216,0.455,0.565,-0.831,38.04
8116,0.75,993.82,5.387,-4.611,7.350,0.919,0.647,-0.701,38.05
8131,0.74,993.82,6.019,-5.277,7.867,0.746,0.376,-0.590,38.05
8147,0.68,993.83,5.693,-5.918,7.494,0.100,-0.200,-0.435,38.03
8162,0.67,993.83,5.210,-5.449,7.824,-0.435,-0.568,-0.103,38.05
8182,0.64,993.83,4.831,-5.018,7.973,-0.635,-0.657,0.157,38.05
8197,0.63,993.83,4.578,-5.148,7.489,-0.593,-0.534,0.395,38.05
8213,0.64,993.83,4.879,-4.980,7.479,-0.584,-0.466,0.610,38.02
8228,0.62,993.83,5.296,-4.544,7.671,-0.697,-0.591,0.647,38.02
8244,0.64,993.83,5.253,-4.448,7.389,-0.793,-0.788,0.776,38.04
8259,0.66,993.83,5.339,-4.377,7.360,-0.742,-1.005,0.910,38.03
8278,0.59,993.84,5.243,-4.338,7.518,-0.606,-1.279,1.019,38.02
8294,0.58,993.84,5.133,-4.295,7.930,-0.437,-1.342,1.159,38.01
8310,0.59,993.84,4.865,-4.401,8.049,-0.283,-1.214,1.342,38.03
8325,0.59,993.84,4.276,-4.396,7.738,-0.342,-1.044,1.445,38.06
8341,0.57,993.84,3.745,-3.960,7.283,-0.639,-0.937,1.277,38.05
8361,0.59,993.84,3.165,-3.079,7.096,-0.739,-0.574,0.923,38.01
8376,0.54,993.84,2.964,-2.801,7.125,-0.507,-0.151,0.434,38.05
8392,0.56,993.84,2.916,-2.485,6.886,-0.259,0.274,-0.156,38.02
8408,0.59,993.84,3.041,-3.007,6.665,0.051,0.824,-0.484,38.06
8424,0.54,993.84,3.333,-3.146,6.747,-0.148,0.980,-1.138,38.05
8439,0.49,993.85,3.400,-3.084,6.565,-0.292,1.126,-1.588,38.03
8459,0.52,993.85,3.893,-3.323,6.800,-0.144,1.368,-2.005,38.05
8475,0.43,993.86,4.429,-3.855,7.173,0.073,1.561,-2.160,38.04
8491,0.45,993.85,5.023,-4.381,7.542,0.138,1.692,-2.265,38.02
8506,0.51,993.85,5.320,-4.937,7.700,0.033,1.734,-2.176,38.01
8522,0.42,993.86,5.219,-5.315,7.451,-0.184,1.672,-1.895,38.03
8538,0.42,993.86,4.554,-4.875,7.068,-0.527,1.569,-1.797,38.06
8558,0.41,993.86,4.051,-4.132,6.637,-0.530,1.676,-1.666,38.04
8573,0.43,993.86,4.750,-4.219,6.685,-0.229,1.849,-1.564,38.01
8589,0.37,993.86,5.531,-4.827,6.924,0.034,1.863,-1.323,38.06
8605,0.37,993.86,6.014,-5.440,7.044,0.016,1.507,-0.999,38.03
8621,0.34,993.87,6.153,-5.847,6.819,-0.263,1.039,-0.462,38.05
8636,0.33,993.87,5.957,-5.286,7.178,-0.523,0.646,0.298,38.03
8656,0.31,993.87,4.985,-4.228,6.881,-0.693,0.195,0.552,38.06
8672,0.32,993.87,4.219,-3.950,6.369,-0.424,0.118,0.791,38.01
8688,0.31,993.87,4.247,-3.567,6.637,-0.041,0.144,0.720,38.02
8703,0.29,993.87,4.673,-3.903,6.814,0.243,0.136,0.597,38.03
8719,0.31,993.87,4.975,-4.659,6.675,0.304,-0.010,0.645,38.04
8735,0.28,993.87,5.488,-4.496,7.805,0.242,-0.212,0.719,38.00
8755,0.21,993.88,5.248,-4.300,8.294,0.200,-0.452,0.673,38.02
8770,0.23,993.88,4.712,-4.142,8.471,0.271,-0.593,0.426,38.05
8786,0.21,993.88,4.750,-4.065,8.997,0.409,-0.575,-0.071,38.08
8802,0.19,993.88,4.812,-4.750,9.021,0.449,-0.528,-0.617,38.03
8818,0.17,993.89,5.387,-5.272,9.495,0.442,-0.297,-0.749,38.02
8834,0.18,993.89,5.468,-5.942,9.333,0.231,-0.097,-0.624,38.01
8853,0.15,993.89,5.296,-6.421,8.892,-0.383,-0.001,-0.381,38.04
8869,0.15,993.89,4.908,-5.765,8.423,-1.026,-0.047,-0.239,38.05
8885,0.11,993.89,4.276,-4.894,7.594,-1.450,-0.044,-0.231,38.05
8901,0.11,993.89,3.994,-4.104,6.905,-1.419,0.128,-0.150,37.98
8916,0.09,993.90,4.223,-3.333,6.694,-1.085,0.145,-0.290,38.06
8932,0.10,993.90,4.626,-3.338,6.254,-0.667,-0.074,-0.518,38.05
8952,0.06,993.90,5.952,-3.553,6.905,0.052,-0.504,-0.741,38.03
8968,0.05,993.90,6.512,-4.286,7.432,0.733,-1.005,-0.563,38.02
8984,0.05,993.90,7.020,-4.793,8.432,1.246,-1.544,-0.412,38.01
8999,0.05,993.90,6.948,-5.363,9.155,1.660,-1.862,0.098,38.01
9015,0.05,993.90,6.838,-5.392,10.376,1.897,-2.104,0.574,38.04
9031,0.05,993.90,6.378,-5.775,11.219,1.987,-1.897,1.030,38.02
9051,0.01,993.91,5.631,-6.306,11.645,1.552,-1.594,1.109,38.03
9066,0.05,993.90,4.688,-6.503,11.080,0.766,-1.271,0.913,38.03
9082,0.00,993.91,4.137,-5.737,10.961,0.039,-0.557,0.547,38.04
9098,0.00,993.91,4.022,-4.803,10.673,-0.395,0.478,0.274,38.03
9114,-0.01,993.91,3.998,-4.338,9.979,-0.700,1.386,-0.093,38.03
9130,-0.02,993.91,4.578,-3.840,9.677,-0.909,2.059,-0.685,38.04
9150,-0.00,993.91,5.679,-3.553,9.716,-0.829,2.499,-1.412,38.00
9166,-0.03,993.91,6.440,-4.013,9.462,-0.716,2.314,-2.013,38.04
9181,-0.03,993.91,6.876,-4.784,8.873,-0.622,1.992,-2.193,38.02
9197,-0.07,993.92,7.446,-5.133,9.088,-0.448,1.467,-1.979,38.01
9213,-0.07,993.92,7.834,-5.449,9.400,-0.187,0.975,-1.575,38.04
9229,-0.03,993.91,7.690,-5.861,9.438,0.072,0.235,-1.232,38.03
9249,-0.07,993.92,7.786,-6.014,10.223,0.611,-0.454,-0.715,38.02
9265,-0.07,993.92,8.040,-6.249,11.186,1.276,-0.678,-0.083,38.02
9281,-0.03,993.91,8.361,-6.761,11.832,1.693,-0.907,0.554,38.03
9296,-0.08,993.92,8.921,-6.977,13.139,1.983,-0.869,1.364,38.02
9312,-0.05,993.91,8.988,-7.216,14.111,2.181,-0.688,2.432,38.03
9328,-0.04,993.91,8.581,-7.350,14.667,1.958,-0.497,3.202,38.01
9348,-0.05,993.91,7.499,-6.574,14.121,0.780,-0.599,2.930,38.02
9364,-0.04,993.91,6.938,-5.665,13.302,0.111,-0.096,2.971,38.02
9380,-0.01,993.91,6.651,-5.028,12.680,-0.146,0.371,2.803,37.99
9396,0.02,993.90,6.450,-4.678,11.459,-0.588,0.214,1.886,38.02
9412,0.04,993.90,6.579,-4.391,10.262,-0.592,-0.176,1.040,38.02
9427,0.03,993.90,6.991,-4.094,9.768,-0.118,-0.501,0.605,38.00
9455,0.07,993.90,8.619,-4.223,10.851,1.294,-1.081,0.659,38.01
9499,0.12,993.89,7.700,-6.828,12.392,1.768,-1.688,2.711,38.02
9515,0.14,993.89,5.703,-6.316,11.770,0.878,-1.722,3.079,37.99
9531,0.16,993.89,4.065,-5.162,10.827,-0.340,-1.399,2.594,38.00
9547,0.20,993.88,2.835,-4.046,10.041,-1.050,-0.717,1.644,38.00
9563,0.23,993.88,1.829,-3.223,8.528,-1.388,0.618,0.478,38.02
9583,0.24,993.88,2.356,-2.097,8.131,-0.808,2.173,-0.736,38.03
9599,0.24,993.88,3.208,-2.543,7.484,-0.206,3.376,-1.080,38.01
9614,0.29,993.87,4.932,-2.969,8.289,-0.153,3.866,-1.810,38.01
9630,0.35,993.87,6.172,-4.046,8.260,-0.479,3.473,-2.614,38.01
9646,0.41,993.86,6.771,-5.109,7.029,-1.229,2.190,-3.266,37.98
9662,0.35,993.87,6.752,-5.890,5.823,-1.480,1.386,-2.470,38.00
9682,0.37,993.86,8.255,-5.042,7.772,-0.609,0.801,-0.894,38.03
9697,0.43,993.86,7.848,-5.239,7.575,0.013,0.161,0.116,38.00
9713,0.45,993.85,7.547,-4.779,8.657,0.426,-0.593,0.548,37.99
9729,0.52,993.85,5.986,-5.109,7.877,0.547,-1.127,1.409,38.02
9745,0.47,993.85,4.554,-5.095,7.293,0.177,-1.582,1.377,37.99
9761,0.55,993.84,3.496,-4.621,6.551,-0.280,-1.604,1.458,38.02
9780,0.57,993.84,2.605,-4.089,6.268,-0.916,-1.405,1.410,38.02
9796,0.57,993.84,2.437,-3.496,6.072,-1.613,-1.210,0.806,37.99
9812,0.60,993.84,3.012,-3.084,6.067,-1.926,-1.132,0.270,38.00
9828,0.64,993.83,3.941,-3.452,6.043,-1.762,-0.986,0.079,38.02
9844,0.72,993.82,4.942,-3.706,6.455,-1.641,-1.117,-0.085,38.01
9859,0.74,993.82,5.440,-4.017,6.354,-1.503,-1.430,-0.007,38.00
9879,0.72,993.82,5.262,-4.013,6.024,-1.306,-1.774,0.649,38.01
9895,0.77,993.82,4.472,-3.424,5.866,-1.292,-2.232,0.762,37.98
9911,0.80,993.81,3.658,-3.055,5.353,-1.012,-2.383,0.810,38.00
9926,0.77,993.82,3.285,-2.729,5.535,-0.400,-2.182,0.937,37.99
9942,0.85,993.81,3.491,-2.409,6.440,0.250,-1.820,0.654,37.98
9958,0.86,993.81,3.582,-2.744,6.881,0.761,-1.510,0.286,38.00
9977,0.90,993.80,3.687,-3.227,7.532,1.127,-1.030,-0.129,38.00
9993,0.86,993.81,3.285,-3.740,7.532,0.933,-0.572,-0.375,37.99
10009,0.92,993.80,2.883,-3.926,7.379,0.212,-0.216,-0.904,38.00
10025,0.95,993.80,2.126,-3.917,6.694,-0.561,0.151,-1.363,38.01
10041,0.96,993.79,1.743,-3.357,5.966,-1.161,0.889,-1.764,38.02
10056,0.99,993.79,1.872,-2.696,5.708,-1.410,1.736,-2.028,38.01
10076,1.01,993.79,2.911,-1.719,6.000,-1.048,2.428,-2.732,38.01
10092,1.04,993.78,3.644,-2.021,5.430,-0.452,2.843,-3.187,37.98
10107,1.04,993.78,4.530,-2.308,5.382,0.182,3.087,-3.323,37.99
10123,1.08,993.78,5.004,-2.916,4.932,0.659,3.024,-3.212,37.99
10139,1.10,993.78,5.502,-3.175,4.855,0.827,2.661,-3.029,37.99
10155,1.12,993.78,5.531,-3.304,4.664,0.962,2.231,-2.529,38.01
10174,1.13,993.77,4.918,-3.606,4.262,1.121,1.634,-2.119,38.01
10190,1.14,993.77,4.391,-3.788,4.180,1.182,1.191,-1.917,37.99
10206,1.14,993.77,4.070,-4.094,4.219,1.234,0.991,-1.531,38.00
10222,1.19,993.77,3.903,-4.334,4.075,1.127,0.795,-1.263,38.02
10237,1.15,993.77,3.539,-4.314,3.634,0.967,0.742,-0.769,38.00
10253,1.16,993.77,3.462,-3.721,3.687,0.692,0.703,-0.361,38.02
10272,1.15,993.77,3.400,-3.376,3.299,0.223,0.408,-0.231,38.00
10288,1.17,993.77,3.740,-3.179,3.304,0.269,0.306,0.199,38.00
10304,1.23,993.76,4.046,-3.290,3.294,0.316,-0.013,0.391,38.02
10320,1.16,993.77,4.573,-3.203,3.668,0.549,-0.371,0.624,37.99
10335,1.20,993.77,4.922,-3.199,4.300,0.955,-0.636,1.155,38.03
10351,1.23,993.76,4.831,-3.347,4.879,1.153,-1.083,1.325,37.99
10371,1.23,993.76,4.453,-3.663,5.550,1.280,-1.285,1.833,37.98
10386,1.22,993.76,4.199,-3.773,6.163,1.048,-1.429,2.002,37.99
10402,1.18,993.77,3.649,-3.979,6.292,0.704,-1.405,2.049,38.01
10418,1.16,993.77,3.223,-3.955,6.378,0.458,-1.085,2.126,37.99
10433,1.16,993.77,2.729,-3.922,6.311,0.097,-0.609,2.045,37.97
10454,1.25,993.76,2.437,-3.395,6.105,-0.405,0.230,1.741,38.01
10470,1.24,993.76,2.169,-3.136,5.315,-0.824,0.843,1.538,37.99
10485,1.23,993.76,2.193,-2.595,4.855,-1.365,1.251,1.196,38.01
10501,1.23,993.76,2.102,-2.093,4.343,-1.825,1.616,0.947,38.00
10517,1.22,993.76,2.294,-1.537,3.840,-2.204,1.791,0.484,37.99
10532,1.22,993.76,2.725,-0.862,4.017,-2.119,1.911,-0.013,37.99
10552,1.20,993.77,3.428,-1.039,3.907,-1.395,1.901,-0.485,38.01
10567,1.22,993.76,3.931,-1.805,4.032,-0.891,1.699,-0.776,38.02
10583,1.20,993.77,4.056,-2.686,3.998,-0.756,1.375,-0.953,38.01
10599,1.19,993.77,3.615,-3.290,3.845,-0.919,1.056,-0.910,37.99
10615,1.22,993.76,2.452,-3.247,3.117,-1.072,1.033,-0.574,38.00
10630,1.16,993.77,0.785,-4.008,-0.656,-2.010,0.225,0.135,38.00
10650,1.14,993.77,3.342,-4.214,3.342,-1.071,0.932,1.006,37.99
10666,1.13,993.77,2.308,-3.510,2.926,-0.917,0.714,1.227,37.99
10681,1.12,993.78,2.682,-3.620,3.151,-1.073,0.728,0.587,38.01
10697,1.08,993.78,3.270,-4.324,2.921,-0.704,0.524,0.778,37.99
10713,1.16,993.77,4.089,-4.501,3.496,0.047,0.558,1.484,37.98
10729,1.09,993.78,3.491,-3.711,3.491,0.160,-0.095,1.296,38.00
10748,1.06,993.78,0.986,2.040,2.830,-0.231,-1.676,-1.587,37.99
10764,1.01,993.79,1.676,0.551,3.079,1.656,-1.014,-1.824,37.98
10780,0.98,993.79,2.873,-1.302,5.133,3.658,0.439,-0.624,38.00
10796,0.97,993.79,3.716,-3.136,6.622,3.364,-0.305,-1.682,37.97
10811,0.97,993.79,3.970,-5.478,6.177,2.233,-1.044,-2.883,38.02
10827,0.95,993.80,4.755,-6.943,6.728,1.788,-0.705,-2.266,38.02
10847,0.92,993.80,5.425,-7.872,8.016,1.251,-0.565,-0.799,37.99
10862,0.88,993.80,5.775,-7.910,8.188,0.087,-1.018,-0.896,37.98
10878,0.90,993.80,6.120,-7.274,8.016,-0.576,-1.320,-0.167,38.00
10894,0.85,993.81,6.292,-6.335,8.361,-0.748,-1.345,1.166,37.99
10910,0.85,993.81,5.693,-6.014,7.120,-1.387,-1.771,1.636,37.99
10926,0.84,993.81,4.937,-5.124,6.302,-1.612,-1.963,2.338,37.97
10945,0.83,993.81,4.353,-3.467,5.827,-1.482,-1.897,2.864,37.97
10961,0.77,993.82,4.377,-2.011,6.105,-1.095,-2.175,2.679,38.00
10977,0.76,993.82,4.247,-1.513,5.492,-0.408,-2.655,2.017,38.00
10992,0.74,993.82,5.622,-1.082,6.991,1.094,-2.746,1.531,37.98
11008,0.68,993.83,5.152,-2.586,6.910,2.303,-2.726,1.818,37.99
11024,0.66,993.83,5.133,-2.978,8.452,2.414,-2.993,1.707,37.97
11043,0.69,993.83,4.262,-3.701,8.964,1.775,-3.563,1.009,37.98
11059,0.67,993.83,3.668,-4.037,9.692,1.070,-3.677,0.425,37.98
11075,0.64,993.83,3.448,-4.688,10.223,0.688,-3.434,-0.730,38.01
11091,0.59,993.84,4.396,-5.339,11.569,0.917,-2.016,-0.942,37.99
11107,0.60,993.84,4.554,-6.785,11.392,1.117,-0.473,-0.304,38.02
11122,0.57,993.84,5.090,-7.183,12.148,0.641,1.072,-0.010,37.99
11142,0.53,993.84,5.363,-6.828,11.808,-0.716,1.916,-0.475,37.97
11158,0.52,993.85,5.425,-5.473,11.435,-1.755,2.175,-0.961,37.99
11173,0.51,993.85,5.234,-4.587,10.032,-2.100,2.512,-1.164,38.00
11189,0.49,993.85,5.425,-3.716,9.409,-1.734,3.204,-1.195,38.00
11205,0.44,993.86,5.895,-3.079,9.131,-1.047,3.814,-1.083,37.98
11221,0.43,993.86,6.742,-2.883,9.534,-0.338,4.294,-0.920,38.00
11240,0.38,993.86,6.737,-4.085,8.859,-0.207,3.958,-1.162,37.97
11256,0.35,993.87,6.239,-4.760,8.078,-0.523,3.264,-1.595,37.99
11272,0.32,993.87,5.526,-4.434,7.772,-0.638,2.794,-1.730,37.97
11288,0.26,993.88,5.253,-3.831,7.963,-0.364,2.668,-1.899,37.99
11303,0.27,993.88,5.851,-4.061,8.480,0.250,2.709,-2.025,37.95
11319,0.29,993.87,6.804,-4.918,9.256,0.775,2.639,-1.937,37.98
11339,0.21,993.88,7.738,-5.808,10.300,0.868,2.512,-1.661,38.01
11354,0.24,993.88,7.393,-6.934,9.855,0.377,2.006,-1.049,38.02
11370,0.26,993.88,6.527,-7.092,9.184,-0.569,1.423,-0.773,37.99
11386,0.26,993.88,5.397,-5.827,8.437,-1.577,0.794,-0.840,37.99
11402,0.18,993.89,4.980,-4.664,7.867,-1.549,0.741,-0.551,37.99
11418,0.14,993.89,5.813,-3.735,8.748,-0.710,0.967,-0.363,37.98
11437,0.14,993.89,7.072,-4.870,8.672,0.436,1.014,-0.172,37.99
11453,0.15,993.89,8.045,-5.909,9.141,0.831,0.547,0.218,37.97
11469,0.10,993.90,7.910,-6.450,8.552,0.285,-0.732,0.415,37.98
11484,0.12,993.89,7.015,-5.516,8.294,-0.246,-2.071,0.553,37.99
11500,0.11,993.89,6.144,-4.271,8.638,-0.001,-2.587,1.050,37.97
11516,0.09,993.90,5.550,-3.615,9.155,0.701,-2.572,1.377,37.96
11536,0.03,993.90,5.689,-3.812,10.396,1.385,-2.415,1.127,37.97
11551,0.03,993.90,5.655,-4.707,10.985,1.522,-2.122,0.989,37.99
11567,0.05,993.90,5.349,-5.291,11.214,0.998,-2.120,0.646,37.98
11583,0.06,993.90,4.841,-5.291,11.339,0.249,-1.952,0.143,37.97
11599,0.03,993.90,4.152,-5.100,10.913,-0.339,-1.552,-0.407,37.98
11615,0.00,993.91,4.075,-4.669,10.918,-0.526,-0.679,-1.019,37.97
11634,0.01,993.91,5.009,-5.124,10.841,-0.149,0.785,-1.071,37.96
