timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
22234,1.51,993.76,1.135,-7.044,-6.345,-0.695,0.741,-0.125,38.15
22257,1.56,993.76,1.336,-6.009,-6.675,-1.680,0.643,-0.532,38.14
22280,1.56,993.75,1.293,-5.128,-7.652,-2.105,0.921,-0.457,38.15
22303,1.59,993.75,2.083,-3.950,-7.767,-2.150,1.521,-0.017,38.13
22323,1.55,993.76,2.720,-3.084,-8.274,-2.004,1.227,-0.135,38.17
22338,1.51,993.76,2.978,-2.753,-8.806,-1.629,0.665,-0.053,38.16
22354,1.59,993.75,2.677,-2.227,-8.983,-1.237,-0.190,0.024,38.15
22370,1.58,993.75,1.867,-1.844,-8.940,-0.819,-1.004,-0.150,38.16
22385,1.58,993.75,1.312,-1.733,-8.653,-0.334,-1.126,0.063,38.17
22401,1.58,993.75,0.690,-1.724,-8.159,0.169,-1.098,0.378,38.15
22420,1.57,993.75,0.311,-2.054,-7.786,0.546,-0.641,0.480,38.15
22436,1.58,993.75,0.345,-2.399,-7.475,0.610,-0.186,0.360,38.16
22452,1.58,993.75,0.450,-2.849,-7.427,0.394,0.019,-0.068,38.16
22467,1.61,993.75,0.819,-3.266,-7.542,0.091,0.189,-0.338,38.14
22483,1.62,993.75,0.891,-3.127,-7.446,-0.228,0.265,-0.217,38.16
22499,1.58,993.75,0.871,-2.504,-7.470,-0.586,0.286,-0.380,38.15
22518,1.57,993.75,0.800,-1.786,-7.690,-0.628,0.588,-0.235,38.13
22534,1.64,993.74,0.991,-1.733,-8.284,-0.442,0.907,-0.239,38.14
22549,1.57,993.75,1.547,-1.652,-8.480,-0.182,1.248,-0.114,38.13
22565,1.56,993.75,1.992,-1.820,-8.787,-0.015,1.240,-0.169,38.15
22580,1.58,993.75,2.442,-2.035,-9.026,0.211,0.911,-0.383,38.17
22596,1.62,993.75,2.801,-2.002,-8.667,0.523,0.550,-0.275,38.14
22615,1.56,993.75,2.088,-2.385,-8.586,1.021,-0.179,-0.295,38.14
22631,1.51,993.76,1.719,-2.811,-8.375,1.382,-0.093,-0.218,38.16
22647,1.52,993.76,1.609,-3.457,-8.030,1.357,0.243,-0.330,38.13
22662,1.55,993.76,2.006,-3.926,-7.958,0.969,0.506,-0.830,38.15
22678,1.52,993.76,2.796,-4.161,-7.910,0.765,0.748,-0.907,38.13
22694,1.48,993.76,3.232,-4.214,-7.695,0.850,0.713,-0.605,38.14
22713,1.53,993.76,3.333,-4.693,-7.752,1.034,0.192,-0.598,38.15
22729,1.49,993.76,2.859,-5.358,-8.389,1.069,-0.197,-0.608,38.16
22744,1.49,993.76,2.701,-5.617,-8.078,0.913,-0.310,-0.510,38.13
22760,1.51,993.76,2.811,-5.555,-7.307,0.780,-0.345,-0.281,38.12
22775,1.50,993.76,2.365,-5.516,-7.068,0.581,-0.573,0.007,38.13
22791,1.51,993.76,1.585,-5.344,-7.336,0.304,-0.750,0.096,38.14
22810,1.47,993.77,0.828,-5.076,-7.475,-0.064,-0.543,0.058,38.14
22826,1.49,993.76,0.599,-4.755,-7.575,-0.358,-0.083,-0.019,38.13
22842,1.45,993.77,0.953,-4.334,-7.547,-0.558,0.365,-0.091,38.17
22857,1.47,993.77,1.585,-3.883,-7.408,-0.655,0.654,-0.095,38.14
22873,1.44,993.77,2.054,-3.390,-7.226,-0.706,0.630,-0.014,38.15
22889,1.43,993.77,2.083,-3.021,-7.494,-0.787,0.428,0.072,38.14
22908,1.42,993.77,1.772,-2.394,-7.815,-0.767,0.247,0.226,38.12
22924,1.42,993.77,1.422,-1.805,-7.882,-0.620,0.274,0.260,38.12
22939,1.46,993.77,1.365,-1.259,-7.738,-0.266,0.278,-0.151,38.12
22955,1.41,993.77,1.049,-1.298,-7.877,0.254,0.207,-0.533,38.14
22971,1.40,993.77,1.566,-1.968,-7.997,0.895,0.831,-0.427,38.13
22986,1.41,993.77,2.303,-2.840,-8.006,1.047,1.001,-0.614,38.14
23005,1.34,993.78,3.644,-3.160,-7.202,1.022,0.882,-0.836,38.12
23021,1.33,993.78,4.401,-3.060,-5.871,1.208,0.465,-0.045,38.13
23037,1.33,993.78,4.037,-2.959,-5.090,1.257,-0.416,0.292,38.12
23052,1.31,993.78,2.950,-2.796,-4.942,1.266,-1.159,0.208,38.11
23068,1.33,993.78,1.954,-3.165,-5.176,1.419,-1.349,0.202,38.11
23084,1.30,993.78,1.331,-3.697,-5.152,1.423,-0.896,0.278,38.11
23103,1.27,993.79,1.135,-4.420,-5.042,0.866,-0.448,-0.234,38.11
23119,1.25,993.79,1.255,-4.688,-4.961,0.332,-0.313,-0.548,38.12
23134,1.27,993.79,1.757,-4.535,-4.477,0.043,-0.159,-0.321,38.10
23150,1.19,993.80,2.222,-4.190,-3.630,-0.077,-0.201,0.094,38.10
23166,1.20,993.80,2.270,-3.816,-3.385,-0.199,-0.457,0.528,38.12
23181,1.19,993.80,2.030,-3.127,-3.223,-0.355,-0.447,0.984,38.12
23201,1.21,993.80,1.566,-2.456,-3.792,-0.644,-0.443,0.951,38.09
23216,1.14,993.80,0.790,-2.294,-5.306,-0.630,-0.497,0.569,38.10
23232,1.10,993.81,0.666,-2.638,-6.776,-0.028,-0.469,0.025,38.09
23247,1.10,993.81,1.772,-3.491,-6.330,1.051,0.065,0.520,38.09
23263,1.05,993.81,2.744,-4.420,-4.990,1.436,-0.103,0.471,38.13
23279,1.08,993.81,3.376,-4.851,-4.429,1.180,-0.981,0.165,38.10
23298,1.04,993.82,1.834,-4.927,-4.946,0.896,-1.730,1.254,38.10
23314,1.00,993.82,0.053,-4.726,-6.498,0.456,-2.413,0.695,38.13
23329,0.97,993.82,-1.389,-4.693,-8.045,0.903,-2.464,0.257,38.11
23345,0.94,993.83,-1.302,-4.798,-6.929,2.248,-0.871,0.725,38.10
23361,0.91,993.83,-0.124,-5.866,-5.737,3.318,0.535,1.095,38.12
23376,0.85,993.84,0.685,-7.020,-5.157,3.007,0.484,0.063,38.09
23396,0.87,993.84,1.231,-8.183,-5.574,2.310,-0.644,-1.866,38.10
23411,0.79,993.84,1.097,-9.199,-6.120,2.556,-0.601,-1.590,38.09
23427,0.73,993.85,1.168,-10.391,-6.167,3.373,-0.305,-1.040,38.08
23443,0.73,993.85,1.911,-11.401,-4.956,3.837,0.548,-0.186,38.10
23458,0.69,993.86,2.840,-12.584,-3.965,3.666,0.723,0.145,38.07
23474,0.64,993.86,3.515,-13.412,-3.519,2.438,0.037,-0.256,38.08
23493,0.63,993.86,2.983,-13.144,-2.916,1.349,-2.320,-0.567,38.09
23509,0.56,993.87,1.240,-11.918,-2.006,1.531,-3.689,0.551,38.08
23525,0.55,993.87,-0.790,-11.478,-1.432,2.363,-3.781,2.101,38.09
23540,0.46,993.88,-2.456,-11.540,-0.670,2.580,-2.557,2.635,38.07
23556,0.45,993.89,-3.476,-11.832,-0.297,1.925,-1.661,1.646,38.10
23572,0.46,993.88,-4.865,-13.288,-3.299,0.629,-0.598,0.223,38.09
23591,0.41,993.89,-3.366,-11.286,-2.461,-0.563,1.169,-0.655,38.08
23607,0.39,993.89,-2.983,-9.898,-2.480,-0.073,1.331,-1.126,38.05
23622,0.35,993.90,-2.433,-10.932,-4.266,1.654,2.681,-1.767,38.04
23638,0.31,993.90,0.005,-11.109,-2.495,2.978,5.282,-1.751,38.07
23654,0.28,993.91,2.509,-12.431,-2.011,3.132,5.681,-3.445,38.07
23669,0.27,993.91,5.895,-13.599,-1.776,2.050,5.650,-6.208,38.07
23689,0.24,993.91,11.339,-13.484,0.790,1.662,5.072,-7.457,38.07
23704,0.20,993.92,14.049,-13.575,1.882,1.965,2.983,-4.342,38.04
23720,0.15,993.92,14.183,-13.719,1.451,2.991,-0.563,-0.798,38.05
23735,0.16,993.92,11.507,-15.203,0.105,3.858,-2.960,2.372,38.07
23751,0.12,993.92,9.155,-15.112,0.776,3.932,-3.569,4.455,38.03
23766,0.08,993.93,6.823,-14.629,1.456,3.582,-4.444,5.147,38.07
23786,0.11,993.93,4.990,-13.824,3.888,4.244,-4.368,5.458,38.06
23801,0.08,993.93,3.069,-13.115,5.492,3.633,-4.843,5.992,38.08
23817,0.09,993.93,-0.172,-13.733,4.228,3.242,-6.130,4.612,38.05
23832,0.05,993.93,-3.050,-15.203,1.623,2.996,-4.992,2.769,38.08
23849,0.06,993.93,-3.960,-15.021,2.485,2.781,-2.741,2.145,38.03
23868,0.02,993.94,-2.011,-13.958,6.886,2.533,-0.772,0.424,38.07
23884,0.04,993.93,-1.537,-14.672,7.197,1.685,-0.761,-0.995,38.04
23900,0.02,993.94,-1.111,-16.755,5.301,0.812,0.014,-2.105,38.09
23915,-0.01,993.94,0.201,-17.784,4.544,0.214,1.488,-1.836,38.03
23931,-0.01,993.94,2.030,-17.147,5.205,-0.455,2.221,-1.727,38.07
23947,-0.01,993.94,3.448,-16.961,4.401,-0.530,2.482,-0.814,38.06
23966,-0.02,993.94,3.989,-15.352,4.664,-1.114,1.574,1.017,38.07
23982,-0.01,993.94,2.825,-14.394,3.175,-1.756,-0.807,0.130,38.06
23997,-0.01,993.94,1.614,-13.360,2.217,-1.305,-1.812,0.362,38.05
24013,0.03,993.93,-0.048,-13.398,1.235,0.035,-1.491,1.813,38.09
24029,-0.01,993.94,-0.752,-13.364,1.920,0.657,-1.565,1.635,38.06
24045,0.04,993.93,-0.876,-13.666,3.146,0.973,-2.606,0.667,38.06
24064,0.02,993.94,-0.982,-13.197,6.139,1.688,-3.201,0.949,38.05
24080,0.02,993.94,-2.054,-13.676,7.183,2.368,-3.364,1.233,38.06
24096,0.03,993.94,-1.968,-16.252,3.304,-1.217,-3.871,-7.843,38.07
24112,0.01,993.94,-1.891,-17.095,4.922,1.277,0.423,1.043,38.05
24127,0.09,993.93,-1.082,-17.794,9.342,0.679,3.292,0.945,38.05
24143,0.09,993.93,2.327,-15.783,11.382,-1.526,2.339,-2.802,38.03
24163,0.09,993.93,3.476,-15.706,9.797,-2.637,2.069,-1.981,38.05
24179,0.11,993.93,3.879,-15.447,8.897,-3.013,2.201,-0.487,38.04
24194,0.14,993.92,3.620,-14.758,8.408,-4.007,1.110,-0.027,38.04
24210,0.14,993.92,2.658,-13.278,7.532,-5.136,0.048,0.201,38.03
24226,0.22,993.91,1.460,-11.837,6.646,-5.448,-0.082,0.781,38.05
24242,0.27,993.91,-0.081,-10.736,5.157,-5.448,0.638,1.561,38.05
24261,0.30,993.90,-0.852,-9.294,3.376,-5.917,2.258,0.792,38.04
24277,0.36,993.90,-0.838,-8.940,1.168,-6.191,2.642,-0.523,38.04
24293,0.43,993.89,-0.144,-8.667,-0.982,-6.147,3.575,-1.397,38.03
24309,0.40,993.89,2.093,-7.058,-0.215,-5.589,4.459,-1.625,38.04
24324,0.41,993.89,2.878,-6.819,-1.595,-4.820,3.516,-1.251,38.00
24340,0.45,993.89,3.352,-6.211,-2.279,-4.418,2.647,-1.780,38.04
24360,0.52,993.88,4.228,-5.124,-2.634,-3.556,1.566,-1.882,38.03
24375,0.56,993.87,3.673,-5.420,-4.219,-2.441,0.835,-0.889,38.06
24391,0.58,993.87,3.768,-5.425,-4.554,-1.715,0.840,-0.497,38.00
24407,0.59,993.87,4.204,-5.248,-3.974,-1.146,0.524,-0.221,38.01
24423,0.59,993.87,4.621,-5.315,-3.294,-0.838,0.074,0.235,38.04
24438,0.63,993.86,3.836,-5.488,-3.917,-0.825,-0.837,0.390,38.02
24458,0.63,993.86,2.902,-5.085,-3.745,-0.585,-1.243,0.656,38.02
24474,0.70,993.86,1.982,-5.253,-4.214,-0.118,-1.220,1.202,38.04
24490,0.67,993.86,1.413,-5.526,-4.329,0.059,-0.934,1.166,38.02
24505,0.76,993.85,1.360,-5.291,-3.601,-0.177,-0.610,0.810,38.02
24521,0.73,993.85,1.542,-4.779,-2.581,-0.549,-0.670,0.106,38.01
24537,0.78,993.85,1.255,-4.741,-2.629,-0.960,-0.637,-0.541,38.02
24556,0.81,993.84,1.283,-4.683,-3.280,-1.233,-0.161,-1.140,38.03
24572,0.81,993.84,1.925,-4.932,-3.960,-1.073,0.348,-1.146,38.02
24588,0.79,993.85,2.830,-5.004,-4.175,-0.749,0.523,-1.051,38.05
24604,0.79,993.85,3.888,-5.502,-4.535,-0.104,0.519,-0.576,38.05
24620,0.81,993.84,4.884,-6.565,-4.180,0.544,-0.096,0.118,38.03
24635,0.85,993.84,5.377,-7.599,-4.017,0.555,-1.431,0.966,38.03
24655,0.83,993.84,4.314,-6.986,-2.351,-0.008,-3.576,2.120,38.04
24671,0.91,993.83,2.322,-5.938,-1.772,-0.615,-5.036,2.898,38.02
24687,0.92,993.83,0.369,-5.148,-1.484,-0.773,-5.776,3.419,38.03
24703,0.94,993.83,-2.241,-4.922,-2.227,-1.177,-5.378,4.850,38.02
24718,0.93,993.83,-4.128,-3.879,-2.035,-2.439,-3.979,4.697,38.04
24734,0.94,993.83,-5.076,-2.423,-1.729,-3.840,-2.765,3.010,38.00
24759,1.00,993.82,-6.067,-1.010,-2.854,-4.705,-0.193,2.731,38.04
24775,0.98,993.82,-6.177,-0.220,-4.185,-4.907,2.196,2.416,38.03
24791,0.97,993.82,-4.664,1.705,-3.816,-5.321,4.416,1.564,38.03
24806,0.95,993.83,-2.811,3.553,-3.428,-5.465,6.121,0.533,38.03
24822,0.92,993.83,-0.886,4.731,-3.457,-5.164,7.256,-0.387,38.03
24838,0.96,993.83,1.068,5.511,-3.912,-4.974,7.803,-0.879,38.03
24857,1.01,993.82,3.433,5.890,-5.066,-4.190,7.868,-1.843,38.02
24873,0.98,993.82,5.593,6.570,-4.635,-3.235,7.064,-2.328,38.05
24889,0.97,993.82,7.072,6.507,-5.224,-2.090,6.049,-1.831,38.03
24905,0.99,993.82,8.011,5.957,-6.311,-0.726,4.437,-1.300,38.03
24921,0.98,993.82,8.452,5.488,-6.891,0.459,1.891,-1.312,38.05
24936,0.99,993.82,7.915,5.023,-6.847,1.719,-0.549,-0.759,38.00
24956,0.98,993.82,6.551,4.721,-5.722,3.457,-2.680,0.769,38.03
24972,1.00,993.82,4.980,4.152,-4.468,4.914,-4.013,1.826,38.02
24988,0.99,993.82,3.673,3.338,-2.806,5.984,-4.753,1.889,38.03
25003,0.98,993.82,2.327,1.791,-1.978,6.412,-5.162,1.682,38.02
25019,0.99,993.82,1.015,-0.302,-2.164,6.121,-5.128,1.755,38.02
25035,0.98,993.82,-0.412,-1.580,-1.623,4.955,-4.672,1.581,38.03
25054,0.96,993.83,-2.725,-2.710,-2.648,3.510,-4.844,0.392,38.02
25070,0.90,993.83,-3.620,-2.816,-1.671,3.753,-3.924,-0.768,38.04
25086,0.88,993.83,-4.415,-4.166,-2.203,4.502,-1.272,0.078,38.04
25102,0.83,993.84,-4.683,-6.752,-3.227,4.054,1.588,0.607,38.01
25117,0.82,993.84,-2.859,-7.365,-2.638,1.852,3.065,-1.793,38.03
25133,0.78,993.85,0.081,-6.091,-1.149,-0.585,4.170,-3.678,38.02
25153,0.76,993.85,2.476,-4.889,-1.317,-1.474,4.477,-3.527,38.02
25169,0.77,993.85,2.792,-5.526,-4.171,-0.867,4.386,-2.426,38.03
25184,0.75,993.85,3.855,-5.770,-5.363,-0.746,5.372,-1.631,38.02
25200,0.72,993.85,5.823,-4.932,-4.444,-1.087,5.175,-2.202,38.02
25216,0.73,993.85,7.566,-4.573,-4.927,-1.643,3.369,-3.236,38.03
25232,0.69,993.86,8.346,-4.386,-6.905,-1.139,0.978,-2.833,38.00
25251,0.68,993.86,8.648,-3.275,-5.885,1.453,-0.582,0.588,38.04
25267,0.63,993.86,7.508,-3.539,-4.721,3.593,-1.100,3.747,38.02
25283,0.62,993.87,5.813,-4.142,-4.827,4.260,-2.668,3.502,38.02
25298,0.55,993.87,4.448,-4.860,-5.464,4.695,-4.309,1.755,37.99
25314,0.53,993.88,3.524,-5.564,-4.626,6.281,-5.154,1.608,38.03
25330,0.53,993.88,2.840,-5.708,-1.207,8.116,-4.744,3.065,38.01
25350,0.46,993.88,2.193,-6.953,2.768,8.731,-5.402,2.482,38.00
25365,0.47,993.88,0.843,-8.988,3.381,8.355,-6.828,0.919,38.02
25381,0.47,993.88,-0.910,-11.076,3.338,7.628,-6.900,0.185,38.01
25397,0.42,993.89,-1.580,-11.722,5.650,7.483,-6.181,-0.469,37.99
25413,0.37,993.90,-1.887,-13.561,1.298,2.892,-6.706,-7.336,37.99
25428,0.30,993.90,-1.101,-13.891,5.454,6.345,-1.368,-1.794,37.99
25448,0.30,993.90,0.278,-15.687,8.950,6.991,3.837,0.139,38.01
25464,0.21,993.91,2.523,-17.391,8.825,3.614,1.814,-5.589,38.01
25480,0.23,993.91,4.956,-18.426,7.259,1.178,1.487,-6.963,37.97
25495,0.17,993.92,8.533,-16.549,10.894,1.055,3.109,-3.849,38.02
25511,0.20,993.91,8.921,-16.012,11.281,1.049,2.093,-0.172,38.00
25527,0.13,993.92,6.732,-16.745,7.446,0.074,0.111,-0.002,37.97
25547,0.14,993.92,6.201,-15.447,5.401,-1.741,-0.649,-0.988,37.99
25562,0.12,993.92,6.191,-14.897,3.874,-1.417,-0.717,-0.083,38.01
25578,0.10,993.93,6.369,-12.890,5.674,-0.736,-0.145,2.078,37.99
25594,0.04,993.93,5.760,-10.673,7.705,-0.104,-0.593,2.749,38.00
25610,0.08,993.93,4.108,-12.067,4.563,0.097,-0.740,2.311,38.00
25625,0.08,993.93,4.003,-13.197,2.006,-0.592,-0.471,1.950,37.98
25645,0.04,993.93,4.899,-13.202,0.618,-1.201,-1.891,1.578,38.00
25661,0.04,993.93,4.511,-10.444,3.462,-0.354,-3.466,3.708,37.97
25677,0.03,993.93,3.232,-8.768,4.736,0.610,-4.794,5.205,37.98
25692,-0.01,993.94,1.120,-7.178,6.043,0.921,-6.891,5.880,38.02
25708,-0.03,993.94,-2.576,-8.140,3.491,1.233,-8.731,5.077,38.02
25724,-0.04,993.94,0.862,-5.578,9.950,1.214,-1.247,-0.258,38.01
25744,0.05,993.93,-3.141,-11.238,1.686,2.024,-1.909,-2.004,37.95
25759,0.07,993.93,-0.704,-10.300,4.185,3.558,-0.406,-0.536,38.01
25775,0.04,993.93,-0.675,-12.239,6.096,5.120,-0.716,-0.115,37.99
25791,-0.01,993.94,-0.014,-14.394,8.274,5.340,-1.944,-1.984,37.98
25807,0.03,993.93,0.742,-17.779,14.068,4.985,-1.595,-1.918,38.01
25822,0.02,993.94,-0.824,-24.062,17.660,2.228,-3.154,-3.530,37.98
25842,0.06,993.93,-1.547,-17.008,12.910,-0.564,1.772,0.954,37.99
25857,0.06,993.93,2.428,-14.499,12.464,-1.323,4.315,2.761,38.00
25873,0.07,993.93,1.590,-14.336,10.870,-2.601,2.115,2.259,38.01
25889,0.08,993.93,0.852,-13.154,8.614,-4.865,0.227,-0.334,37.99
25905,0.09,993.93,0.077,-11.095,7.475,-4.746,0.535,1.035,38.00
25925,0.10,993.93,-1.245,-10.065,5.650,-3.237,2.042,2.637,37.98
25941,0.12,993.92,-1.398,-9.151,5.133,-3.010,2.104,1.066,37.97
25957,0.11,993.93,-1.226,-9.931,3.021,-2.496,1.601,-0.482,38.02
25972,0.15,993.92,-0.172,-10.491,3.232,-1.370,2.057,-0.507,37.97
25988,0.13,993.92,0.718,-11.545,3.903,-0.322,1.930,0.037,37.97
26004,0.18,993.92,1.279,-12.129,4.673,-0.257,1.013,-0.369,37.99
26023,0.16,993.92,1.245,-12.661,5.152,-0.289,0.117,-0.148,37.96
26039,0.23,993.91,0.742,-12.402,6.096,-0.190,-0.181,0.302,38.00
26054,0.24,993.91,0.187,-12.675,6.359,-0.215,-0.283,0.450,38.01
26070,0.20,993.91,-0.077,-12.996,6.440,-0.593,0.044,0.606,37.99
26086,0.24,993.91,0.014,-12.876,7.183,-1.250,0.099,0.744,37.99
26102,0.28,993.91,-0.225,-11.952,7.618,-2.216,-0.217,0.909,38.00
26121,0.32,993.90,-0.953,-10.257,7.393,-3.123,-0.451,1.312,37.97
26137,0.30,993.90,-4.372,-7.283,8.543,-3.269,-0.719,1.852,37.99
26153,0.37,993.89,-8.720,-4.003,4.410,-2.362,3.725,0.198,37.96
26169,0.39,993.89,-2.576,-6.105,7.638,-1.031,5.357,2.480,37.98
26184,0.39,993.89,-1.288,-9.064,4.707,-1.705,3.887,0.911,37.99
26200,0.37,993.89,-1.039,-9.505,1.671,-3.664,2.835,-3.329,38.00
26220,0.42,993.89,0.704,-7.982,2.265,-3.479,4.391,-1.344,37.97
26236,0.46,993.88,0.934,-8.250,1.173,-2.798,4.178,-0.658,37.98
26251,0.48,993.88,1.346,-8.274,0.407,-3.124,3.822,-1.383,38.00
26267,0.47,993.88,2.270,-7.503,0.412,-3.280,3.537,-1.687,37.99
26283,0.52,993.88,2.442,-6.986,-0.206,-3.016,3.090,-1.267,37.96
26299,0.52,993.88,2.509,-6.776,-1.063,-2.661,2.904,-1.194,37.97
26318,0.57,993.87,2.902,-6.555,-1.709,-2.214,2.809,-1.468,37.96
26334,0.58,993.87,3.424,-6.718,-2.030,-1.604,2.705,-1.709,37.98
26350,0.62,993.87,4.525,-7.178,-1.652,-1.209,2.715,-1.974,37.95
26366,0.66,993.86,5.507,-8.217,-1.595,-0.888,1.924,-2.441,37.97
26381,0.69,993.86,5.942,-9.878,-2.562,-1.044,0.695,-2.516,37.96
26397,0.65,993.86,6.689,-10.434,-1.867,-1.268,0.095,-1.773,37.96
26423,0.72,993.85,6.072,-10.008,-0.263,-2.162,-1.746,0.753,37.97
26447,0.72,993.85,3.903,-7.685,-0.105,-3.628,-2.218,2.563,37.97
26462,0.74,993.85,2.696,-6.756,-1.283,-4.585,-1.171,3.620,37.98
26478,0.82,993.84,2.404,-4.755,-1.240,-5.546,-0.605,3.831,37.98
26494,0.82,993.84,2.227,-2.571,-1.274,-6.552,-0.211,3.591,37.97
26510,0.85,993.84,1.973,-0.766,-2.049,-7.220,-0.713,2.839,37.97
26529,0.92,993.83,0.709,1.077,-3.084,-7.307,-1.880,2.253,37.97
26545,0.86,993.84,0.230,2.672,-3.807,-7.108,-1.688,2.300,37.99
26561,0.90,993.83,-0.627,3.855,-4.501,-6.372,-1.612,2.353,37.97
26577,0.88,993.83,-1.053,5.167,-4.563,-5.728,-1.284,2.233,37.95
26593,0.90,993.83,-1.863,5.942,-5.459,-4.842,-1.346,1.529,37.99
26608,0.86,993.84,-2.552,6.531,-5.995,-3.729,-0.868,0.988,37.96
26628,0.86,993.84,-3.021,6.814,-6.598,-1.630,0.735,0.990,37.98
26644,0.91,993.83,-2.758,6.498,-6.972,-0.334,2.008,0.630,37.97
26659,0.88,993.83,-1.614,6.033,-6.838,0.436,2.902,-0.535,37.94
26675,0.89,993.83,-0.354,5.286,-6.972,1.508,3.492,-1.174,37.95
26691,0.90,993.83,1.140,4.472,-6.455,2.666,3.779,-1.150,37.97
26707,0.90,993.83,2.356,3.079,-6.694,3.528,3.697,-0.820,37.99
26726,0.88,993.83,3.462,1.719,-6.464,4.076,2.916,-0.776,37.94
26742,0.90,993.83,3.946,0.321,-6.910,4.367,2.256,-0.996,37.96
26758,0.89,993.83,4.128,-1.293,-7.570,4.497,1.661,-0.822,37.97
26774,0.88,993.84,4.223,-3.146,-8.792,4.306,1.250,-0.874,37.97
26790,0.88,993.83,4.506,-4.094,-7.810,3.941,0.297,-1.485,37.96
26805,0.89,993.83,4.539,-5.210,-7.848,3.718,-0.147,-1.214,37.94
26825,0.86,993.84,3.946,-6.268,-6.948,3.573,-0.659,-0.023,37.97
26841,0.86,993.84,3.199,-6.843,-6.120,2.939,-1.005,0.234,37.98
26857,0.84,993.84,2.112,-7.599,-6.460,1.874,-1.248,-0.207,37.95
26872,0.85,993.84,1.465,-7.609,-6.632,0.784,-0.408,-0.239,37.97
26888,0.86,993.84,1.403,-7.140,-6.914,-0.001,0.841,0.106,37.95
26904,0.85,993.84,2.212,-6.436,-6.962,-0.687,1.770,0.066,37.97
26923,0.85,993.84,3.314,-5.698,-7.307,-1.255,2.320,-0.363,37.94
26939,0.84,993.84,4.013,-5.449,-7.915,-1.483,2.249,-0.402,37.94
26955,0.86,993.84,4.812,-4.879,-7.915,-1.891,2.454,-0.576,37.97
26971,0.81,993.84,5.631,-3.807,-7.714,-2.259,1.728,-1.012,37.97
26987,0.85,993.84,5.468,-2.945,-8.485,-2.113,0.748,-0.658,37.98
27002,0.84,993.84,4.975,-2.069,-8.859,-1.625,0.306,-0.023,38.01
27022,0.82,993.84,4.372,-1.322,-9.122,-0.887,-0.167,0.192,37.99
27038,0.82,993.84,3.931,-1.006,-9.462,-0.289,-0.584,0.185,37.95
27054,0.77,993.85,3.644,-0.828,-9.285,0.587,-0.763,0.417,37.93
27069,0.80,993.84,3.443,-1.049,-8.514,1.481,-0.861,0.667,37.96
27085,0.80,993.84,3.256,-1.733,-7.992,2.278,-1.139,0.808,37.97
27101,0.76,993.85,2.758,-2.701,-7.829,2.728,-1.340,0.698,37.96
27121,0.73,993.85,2.126,-4.013,-7.872,2.980,-1.399,0.581,37.96
27136,0.72,993.85,2.136,-4.496,-7.187,3.032,-1.313,0.324,37.97
27152,0.76,993.85,1.733,-5.397,-7.068,3.124,-1.561,0.139,37.99
