timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
5271,0.45,970.56,1.595,1.547,8.878,-0.865,0.326,0.340,30.91
5287,0.31,970.57,2.423,1.350,8.586,-0.903,0.123,-0.132,30.92
5304,0.14,970.59,2.720,1.494,9.505,-1.130,-0.005,-0.259,30.90
5321,0.04,970.60,2.495,1.432,10.185,-1.443,0.098,0.110,30.91
5340,-0.12,970.62,1.911,1.077,10.113,-1.618,0.531,0.636,30.90
5356,-0.23,970.63,1.178,0.407,9.912,-1.664,0.805,0.722,30.90
5372,-0.24,970.64,1.164,-0.900,9.974,-1.650,0.576,0.234,30.90
5389,-0.29,970.64,1.633,-2.461,10.147,-1.494,-0.010,-0.589,30.90
5405,-0.38,970.65,1.906,-2.725,11.473,-0.974,-0.433,-1.486,30.91
5422,-0.43,970.66,2.811,-1.480,11.736,-0.670,-0.390,-1.635,30.91
5439,-0.48,970.66,3.692,-0.163,11.224,-1.034,0.112,-0.728,30.91
5455,-0.50,970.67,3.385,-0.718,10.573,-1.805,0.564,0.543,30.91
5472,-0.55,970.67,2.557,-2.365,10.702,-2.314,0.646,1.200,30.91
5489,-0.57,970.67,2.418,-4.257,10.774,-2.271,0.443,1.140,30.91
5508,-0.64,970.68,2.591,-4.626,11.176,-1.693,0.230,0.413,30.88
5524,-0.67,970.68,2.878,-3.754,11.080,-1.243,0.382,-0.013,30.89
5540,-0.79,970.70,2.595,-2.926,11.018,-1.166,0.791,0.088,30.90
5557,-0.84,970.70,2.049,-3.117,10.721,-1.475,0.995,0.576,30.91
5573,-0.83,970.70,1.532,-3.491,10.463,-1.821,0.907,1.047,30.90
5590,-0.93,970.71,1.446,-4.434,10.276,-1.932,0.707,1.150,30.91
5607,-1.02,970.72,1.365,-5.277,10.458,-1.758,0.520,0.869,30.94
5623,-1.06,970.73,1.365,-5.689,10.630,-1.443,0.456,0.410,30.92
5640,-1.09,970.73,1.106,-5.775,10.472,-1.137,0.617,0.102,30.89
5657,-1.18,970.74,0.599,-5.607,10.271,-0.903,0.778,0.078,30.90
5676,-1.23,970.75,0.053,-5.636,9.902,-0.879,0.634,0.311,30.91
5692,-1.21,970.75,-0.091,-5.947,9.749,-0.852,0.381,0.501,30.93
5708,-1.31,970.76,0.302,-6.029,9.792,-0.750,0.087,0.554,30.91
5725,-1.39,970.77,0.800,-6.086,9.730,-0.659,-0.087,0.510,30.90
5741,-1.45,970.77,1.130,-5.990,9.821,-0.526,-0.070,0.353,30.94
5758,-1.49,970.78,1.120,-5.588,9.735,-0.416,0.063,0.194,30.92
5774,-1.54,970.78,1.116,-5.454,9.471,-0.397,0.272,0.105,30.89
5791,-1.53,970.78,0.680,-5.545,9.395,-0.406,0.422,0.173,30.88
5808,-1.55,970.79,0.211,-5.760,9.155,-0.404,0.456,0.325,30.92
5825,-1.63,970.79,-0.038,-5.971,9.012,-0.386,0.385,0.404,30.92
5844,-1.69,970.80,-0.081,-5.880,8.873,-0.274,0.290,0.408,30.92
5860,-1.75,970.81,-0.144,-5.449,8.930,-0.184,0.245,0.377,30.90
5876,-1.81,970.82,-0.254,-5.301,8.763,-0.141,0.244,0.293,30.92
5893,-1.82,970.82,-0.354,-5.368,8.777,-0.083,0.220,0.133,30.91
5909,-1.87,970.82,-0.297,-5.449,8.657,-0.017,0.153,-0.028,30.90
5926,-1.90,970.83,-0.220,-5.401,8.533,0.018,0.062,-0.108,30.89
5942,-1.92,970.83,-0.077,-5.253,8.552,0.038,0.005,-0.094,30.91
5959,-1.91,970.83,0.206,-5.171,8.471,0.018,-0.005,-0.013,30.90
5976,-1.99,970.84,0.292,-5.114,8.394,-0.033,0.039,0.094,30.90
5993,-2.04,970.84,0.244,-5.210,8.346,-0.063,0.120,0.122,30.90
6012,-2.04,970.84,0.072,-5.420,8.169,-0.039,0.197,0.021,30.89
6028,-2.04,970.84,-0.053,-5.440,8.145,0.027,0.241,-0.070,30.90
6044,-2.07,970.84,-0.168,-5.286,8.045,0.041,0.255,-0.065,30.90
6061,-2.08,970.85,-0.330,-5.061,7.963,0.004,0.242,0.029,30.90
6077,-2.06,970.84,-0.378,-5.167,7.925,-0.044,0.238,0.089,30.91
6094,-2.02,970.84,-0.436,-5.258,7.963,-0.044,0.237,0.074,30.91
6110,-2.02,970.84,-0.450,-5.215,7.944,-0.003,0.255,-0.002,30.90
6127,-1.98,970.84,-0.522,-5.152,7.858,0.020,0.266,-0.071,30.90
6144,-2.05,970.84,-0.503,-5.167,7.819,-0.016,0.244,-0.102,30.92
6161,-1.95,970.83,-0.488,-5.339,7.910,-0.072,0.208,-0.094,30.90
6180,-1.95,970.83,-0.373,-5.588,7.939,-0.080,0.189,-0.096,30.90
6196,-1.94,970.83,-0.321,-5.598,7.901,-0.036,0.217,-0.118,30.89
6212,-1.92,970.83,-0.259,-5.626,7.944,-0.016,0.255,-0.120,30.90
6229,-1.96,970.83,-0.302,-5.765,8.040,-0.027,0.282,-0.084,30.89
6245,-1.93,970.83,-0.316,-5.727,7.968,-0.040,0.330,0.008,30.91
6262,-1.97,970.83,-0.536,-5.684,8.045,-0.066,0.402,0.040,30.90
6278,-1.95,970.83,-0.378,-5.770,7.887,-0.076,0.423,-0.005,30.91
6295,-1.95,970.83,-0.532,-5.818,7.949,-0.107,0.432,-0.051,30.89
6312,-1.92,970.83,-0.905,-6.460,7.997,-0.058,0.353,-0.023,30.90
6328,-1.90,970.83,-0.661,-6.067,7.834,0.015,0.355,-0.078,30.90
6348,-1.89,970.83,-0.579,-5.756,7.695,0.063,0.421,-0.182,30.89
6364,-1.88,970.82,-0.757,-5.933,7.566,0.070,0.393,-0.247,30.89
6380,-1.81,970.82,-0.867,-5.665,7.623,0.112,0.352,-0.346,30.88
6397,-1.72,970.81,-0.814,-5.320,7.566,0.120,0.319,-0.477,30.90
6413,-1.70,970.80,-0.737,-5.387,7.709,0.114,0.224,-0.585,30.92
6430,-1.67,970.80,-0.622,-5.430,7.628,0.080,0.216,-0.819,30.90
6446,-1.69,970.80,-0.268,-5.871,7.839,0.098,0.273,-0.966,30.91
6463,-1.68,970.80,0.182,-6.407,7.724,0.055,0.386,-0.978,30.90
6480,-1.67,970.80,-0.163,-6.321,8.260,-0.050,0.577,-0.998,30.89
6496,-1.69,970.80,-0.115,-6.397,7.705,-0.119,0.678,-0.773,30.91
6516,-1.65,970.80,-0.407,-6.531,7.748,-0.123,0.791,-0.461,30.90
6532,-1.68,970.80,-1.001,-6.728,7.987,-0.100,0.843,-0.331,30.90
6548,-1.67,970.80,-1.192,-6.555,7.681,-0.023,0.809,-0.401,30.89
6565,-1.71,970.80,-1.398,-6.483,7.676,0.079,0.755,-0.612,30.93
6581,-1.67,970.80,-1.441,-6.431,7.585,0.161,0.641,-0.852,30.90
6598,-1.73,970.81,-1.049,-6.282,7.604,0.177,0.528,-1.012,30.91
6614,-1.71,970.80,-0.522,-6.268,7.685,0.132,0.546,-1.048,30.91
6631,-1.70,970.80,-0.441,-6.412,7.791,0.077,0.633,-1.020,30.90
6648,-1.69,970.80,-0.622,-6.685,7.714,0.054,0.713,-0.994,30.91
6664,-1.73,970.81,-0.991,-6.843,7.561,0.102,0.766,-0.999,30.88
6684,-1.73,970.81,-1.259,-6.929,7.499,0.185,0.766,-1.041,30.89
6700,-1.75,970.81,-1.135,-6.943,7.494,0.224,0.704,-1.107,30.90
6716,-1.72,970.81,-0.943,-6.895,7.513,0.258,0.659,-1.168,30.91
6733,-1.73,970.81,-0.852,-6.680,7.503,0.299,0.663,-1.220,30.93
6749,-1.73,970.81,-1.006,-6.436,7.336,0.315,0.692,-1.250,30.91
6766,-1.79,970.81,-1.183,-6.282,7.187,0.291,0.713,-1.271,30.92
6782,-1.81,970.82,-1.518,-6.201,7.154,0.289,0.714,-1.253,30.88
6799,-1.81,970.82,-1.628,-6.421,7.163,0.289,0.675,-1.273,30.89
6816,-1.83,970.82,-1.317,-6.393,7.226,0.340,0.625,-1.313,30.91
6832,-1.87,970.82,-1.326,-6.153,7.221,0.390,0.653,-1.306,30.91
6852,-1.90,970.83,-1.374,-5.918,7.408,0.388,0.725,-1.309,30.92
6868,-1.93,970.83,-1.413,-5.698,7.542,0.350,0.750,-1.288,30.90
6884,-1.96,970.83,-1.465,-5.827,7.609,0.299,0.798,-1.311,30.93
6901,-1.97,970.83,-1.475,-5.942,7.623,0.319,0.822,-1.349,30.94
6917,-1.99,970.84,-1.331,-6.254,7.709,0.337,0.840,-1.386,30.93
6934,-2.01,970.84,-1.369,-6.172,7.724,0.426,0.825,-1.381,30.92
6950,-2.02,970.84,-1.642,-4.990,7.638,0.481,0.751,-1.320,30.93
6967,-2.11,970.85,-1.537,-4.889,7.508,0.320,0.566,-1.143,30.92
6984,-2.12,970.85,-1.652,-4.338,7.575,0.075,0.455,-1.068,30.92
7000,-2.20,970.86,-1.662,-4.295,7.269,-0.071,0.422,-1.077,30.92
7020,-2.24,970.87,-1.240,-6.704,8.068,-0.125,0.461,-1.167,30.91
7036,-2.31,970.87,-0.809,-7.020,8.126,0.355,0.538,-1.469,30.92
7052,-2.32,970.87,-0.800,-6.105,8.159,0.714,0.563,-1.450,30.94
7069,-2.38,970.88,-0.350,-5.468,8.317,0.652,0.468,-1.420,30.92
7085,-2.37,970.88,0.072,-4.650,8.250,0.511,0.484,-1.240,30.91
7102,-2.40,970.88,0.412,-4.515,7.973,0.302,0.553,-0.975,30.92
7118,-2.45,970.89,0.249,-4.870,7.906,0.038,0.672,-0.825,30.94
7135,-2.52,970.90,-0.057,-4.961,8.016,-0.042,0.721,-0.791,30.92
7152,-2.58,970.90,-0.024,-5.100,7.958,-0.014,0.719,-0.726,30.92
7169,-2.51,970.90,0.029,-5.057,8.203,0.007,0.673,-0.682,30.90
7188,-2.54,970.90,0.134,-4.913,8.499,0.028,0.577,-0.610,30.93
7204,-2.51,970.90,0.124,-4.726,8.466,0.029,0.549,-0.598,30.91
7220,-2.62,970.91,-0.048,-4.592,8.274,-0.021,0.570,-0.608,30.93
7237,-2.66,970.91,-0.220,-4.616,8.250,-0.137,0.582,-0.511,30.94
7253,-2.60,970.91,-0.450,-5.028,7.963,-0.334,0.603,-0.364,30.93
7270,-2.63,970.91,-0.536,-5.684,8.317,-0.459,0.657,-0.259,30.95
7293,-2.71,970.92,-0.244,-5.722,7.982,-0.421,0.739,-0.352,30.91
7310,-2.71,970.92,-0.206,-5.358,7.944,-0.393,0.810,-0.501,30.91
7327,-2.74,970.92,-0.316,-5.301,8.265,-0.365,0.795,-0.619,30.92
7343,-2.74,970.92,-0.316,-5.655,8.169,-0.308,0.689,-0.679,30.92
7362,-2.81,970.93,-0.235,-5.602,8.078,-0.262,0.511,-0.669,30.93
7379,-2.86,970.94,-0.273,-5.693,7.863,-0.391,0.400,-0.578,30.92
7395,-2.90,970.94,-0.187,-5.564,7.901,-0.388,0.343,-0.511,30.90
7412,-2.95,970.95,-0.441,-5.784,7.752,-0.363,0.355,-0.419,30.91
7428,-2.98,970.95,-1.255,-5.416,7.580,-0.284,0.358,-0.364,30.92
7445,-3.09,970.96,-1.465,-5.042,7.705,-0.140,0.434,-0.114,30.94
7461,-3.11,970.96,-1.341,-4.669,7.925,0.100,0.475,0.310,30.94
7478,-3.19,970.97,-1.135,-4.741,8.126,0.285,0.360,0.722,30.92
7495,-3.27,970.98,-1.369,-5.531,8.049,0.325,0.235,0.909,30.91
7511,-3.32,970.99,-1.580,-6.402,7.714,0.230,0.275,0.649,30.95
7530,-3.44,971.00,-1.566,-6.201,7.580,0.068,0.442,-0.011,30.93
7547,-3.56,971.02,-1.374,-5.612,7.767,-0.076,0.517,-0.388,30.93
7563,-3.66,971.03,-1.010,-5.205,7.819,-0.133,0.430,-0.455,30.93
7580,-3.74,971.04,-0.646,-5.248,7.815,-0.108,0.179,-0.364,30.92
7596,-3.87,971.05,-0.163,-5.282,8.025,-0.101,-0.121,-0.191,30.91
7613,-3.91,971.06,0.235,-5.526,8.045,-0.049,-0.349,0.055,30.93
7629,-3.99,971.07,0.287,-5.703,7.848,0.001,-0.394,0.396,30.94
7646,-4.08,971.08,-0.340,-6.847,7.561,0.022,-0.217,0.642,30.95
7663,-4.17,971.09,-1.623,-7.475,7.791,-0.114,0.169,0.094,30.94
7679,-4.18,971.09,-1.053,-7.187,8.073,-0.331,0.283,-0.268,30.98
7698,-4.27,971.10,-0.718,-7.240,8.183,-0.149,0.021,-0.292,30.95
7715,-4.26,971.10,-0.508,-6.852,8.131,0.114,-0.210,-0.228,30.92
7731,-4.30,971.10,-0.187,-6.579,8.116,0.313,-0.241,-0.005,30.97
7748,-4.40,971.11,0.120,-6.761,7.819,0.459,-0.160,0.370,30.93
7764,-4.39,971.11,0.316,-6.689,8.040,0.646,-0.118,0.575,30.95
7781,-4.48,971.12,-0.661,-6.393,8.236,0.720,-0.111,0.619,30.94
7797,-4.46,971.12,-1.642,-6.191,8.126,0.692,-0.012,0.322,30.95
7814,-4.48,971.12,-2.040,-5.492,8.375,0.823,0.056,0.070,30.95
7831,-4.49,971.12,-2.025,-5.444,9.222,0.957,0.134,-0.265,30.94
7847,-4.43,971.12,-1.810,-4.314,9.534,0.926,0.168,0.029,30.94
7866,-4.36,971.11,-2.064,-6.464,9.371,0.704,0.033,0.288,30.97
7883,-4.30,971.10,-1.719,-7.465,10.482,0.779,0.068,-0.071,30.93
7899,-4.23,971.09,-1.025,-9.036,11.305,1.219,0.123,-0.499,30.96
7916,-4.20,971.09,-1.369,-6.996,11.186,1.709,0.052,-0.739,30.96
7932,-4.18,971.09,-2.016,-5.425,10.736,1.703,0.090,-0.321,30.96
7949,-4.09,971.08,-2.375,-4.760,11.439,1.341,0.200,0.337,30.95
7965,-4.05,971.07,-2.385,-4.381,12.440,0.920,0.154,0.719,30.93
7982,-3.97,971.06,-2.600,-3.898,13.154,0.464,-0.097,0.793,30.95
7999,-3.87,971.05,-3.352,-4.214,13.068,0.211,-0.343,0.591,30.94
8015,-3.74,971.04,-2.298,-6.713,13.791,1.160,0.295,-0.159,30.95
8034,-3.62,971.02,-2.820,-5.262,13.925,1.986,0.470,-0.755,30.96
8051,-3.48,971.01,-3.275,-4.549,13.934,2.295,0.100,-0.866,30.95
8067,-3.37,970.99,-2.787,-4.056,13.297,2.329,-0.371,-0.787,30.95
8084,-3.28,970.99,-1.997,-3.601,11.875,2.288,-0.582,-0.681,30.93
8100,-3.25,970.98,-1.681,-2.859,11.588,2.225,-0.495,-0.519,30.96
8117,-3.20,970.98,-1.599,-2.078,11.162,2.101,-0.347,-0.270,30.93
8133,-3.13,970.97,-1.633,-1.350,10.654,2.014,-0.140,-0.007,30.95
8150,-3.11,970.97,-1.743,-0.450,9.720,1.919,0.021,0.215,30.97
8167,-3.07,970.96,-2.107,0.350,9.117,1.775,0.094,0.330,30.93
8183,-2.94,970.95,-2.375,0.819,8.734,1.599,0.016,0.285,30.94
8203,-2.74,970.92,-2.179,0.809,8.241,1.333,-0.200,0.090,30.94
8219,-2.56,970.90,-1.590,0.642,7.700,1.141,-0.328,-0.044,30.94
8235,-2.38,970.88,-0.991,0.043,6.804,1.065,-0.343,-0.120,30.92
8252,-2.24,970.87,-0.886,-0.326,6.450,1.199,-0.260,-0.235,30.97
8268,-2.12,970.85,-0.718,0.072,6.857,1.411,-0.180,-0.298,30.95
8285,-1.94,970.83,-0.460,0.694,6.067,1.462,-0.189,-0.180,30.96
8301,-1.78,970.81,-0.589,1.020,5.492,1.344,-0.164,0.041,30.94
8318,-1.50,970.78,-0.728,1.556,5.061,1.139,-0.115,0.254,30.93
8335,-1.27,970.75,-0.828,1.628,4.793,0.936,-0.126,0.367,30.93
8351,-1.10,970.73,-0.781,1.408,4.448,0.782,-0.215,0.226,30.94
8370,-1.05,970.73,-0.412,1.235,4.228,0.664,-0.354,-0.119,30.93
8386,-1.09,970.73,-0.239,1.049,4.314,0.667,-0.509,-0.442,30.95
8403,-1.09,970.73,-0.029,1.240,4.257,0.751,-0.630,-0.636,30.94
8419,-1.21,970.75,0.024,1.279,3.994,0.847,-0.682,-0.709,30.94
8436,-1.30,970.76,0.115,1.508,3.773,0.913,-0.658,-0.795,30.97
8452,-1.43,970.77,0.287,1.901,3.764,0.938,-0.627,-0.774,30.94
8469,-1.55,970.79,0.613,2.447,3.534,0.834,-0.644,-0.619,30.93
8486,-1.64,970.80,1.030,2.749,3.189,0.517,-0.614,-0.319,30.94
8502,-1.76,970.81,1.010,2.600,2.873,0.098,-0.461,-0.073,30.92
8518,-1.83,970.82,0.809,2.160,2.667,-0.220,-0.221,0.022,30.96
8537,-1.93,970.83,0.627,1.719,2.619,-0.349,0.063,-0.017,30.93
8554,-1.99,970.84,0.790,1.130,2.854,-0.252,0.160,-0.115,30.95
8570,-2.09,970.85,0.785,0.838,3.443,-0.140,0.098,-0.310,30.96
8586,-2.12,970.85,0.713,1.063,4.348,-0.193,-0.032,-0.618,30.93
8603,-2.14,970.85,0.421,0.508,4.247,-0.226,-0.087,-0.720,30.92
8620,-2.13,970.85,0.522,-0.986,4.099,-0.079,-0.010,-1.009,30.94
8636,-2.21,970.86,0.589,-1.853,3.926,0.229,0.076,-1.438,30.93
8653,-2.23,970.86,0.091,-1.044,4.041,0.613,0.118,-1.842,30.94
8670,-2.21,970.86,-0.479,0.345,4.836,0.515,0.125,-1.931,30.93
8686,-2.28,970.87,-0.704,0.910,5.837,-0.037,0.169,-1.578,30.95
8705,-2.34,970.88,-0.474,0.661,6.488,-0.571,0.215,-1.084,30.93
8722,-2.39,970.88,-0.292,-0.656,7.470,-0.924,0.236,-0.831,30.92
8738,-2.44,970.89,-0.378,-0.704,7.887,-1.066,0.291,-0.965,30.92
8754,-2.44,970.89,-1.034,-0.120,8.274,-1.148,0.318,-1.236,30.94
8771,-2.51,970.90,-1.255,-0.019,8.677,-1.268,0.173,-1.435,30.91
8787,-2.58,970.90,-0.977,-0.278,10.180,-1.399,-0.325,-1.477,30.94
8804,-2.64,970.91,-0.196,-0.713,10.764,-1.629,-0.806,-1.386,30.95
8821,-2.72,970.92,0.081,-1.647,11.076,-1.810,-1.168,-1.425,30.94
8837,-2.67,970.91,0.220,-2.389,12.158,-1.748,-1.272,-1.572,30.93
8854,-2.59,970.90,0.900,-3.156,13.130,-1.576,-1.278,-1.518,30.94
8873,-2.62,970.91,1.944,-2.974,14.198,-1.516,-1.233,-1.185,30.95
8889,-2.61,970.91,2.265,-2.002,14.073,-1.546,-1.100,-1.010,30.96
8906,-2.63,970.91,2.184,-2.069,14.016,-1.563,-0.804,-1.163,30.95
8922,-2.69,970.92,2.428,-1.978,14.020,-1.475,-0.688,-1.240,30.93
8939,-2.62,970.91,2.361,-3.146,15.093,-1.320,-0.772,-0.885,30.98
8955,-2.69,970.92,2.332,-2.969,15.438,-1.185,-0.760,-0.597,30.97
8972,-2.69,970.92,1.911,-1.633,15.433,-1.165,-0.718,-0.453,30.95
8989,-2.65,970.91,1.504,-1.173,15.802,-1.237,-0.601,-0.408,30.96
9005,-2.56,970.90,1.561,-1.863,16.146,-1.282,-0.473,-0.426,30.97
9022,-2.47,970.89,1.518,-2.605,16.975,-1.245,-0.279,-0.311,30.97
9041,-2.37,970.88,1.417,-2.840,17.133,-1.102,0.015,-0.150,30.97
9057,-2.29,970.87,1.135,-3.352,18.392,-0.833,0.216,-0.196,30.97
9074,-2.31,970.87,1.293,-3.333,19.513,-0.523,0.252,-0.147,30.95
9090,-2.21,970.86,1.489,-2.940,19.594,-0.306,0.277,0.050,30.96
9107,-2.22,970.86,1.561,-2.504,19.043,-0.124,0.496,0.228,30.97
9123,-2.19,970.86,1.542,-2.140,18.593,0.026,0.725,0.346,30.94
9140,-2.07,970.85,1.154,-2.054,17.693,0.212,0.874,0.411,30.95
9157,-1.92,970.83,0.699,-2.116,17.425,0.540,0.921,0.383,30.94
9173,-1.72,970.81,0.608,-2.193,17.578,0.990,0.850,0.309,30.95
9190,-1.53,970.78,0.905,-1.829,17.578,1.342,0.737,0.355,30.93
9209,-1.38,970.77,1.484,-1.326,17.152,1.433,0.746,0.454,30.94
9225,-1.22,970.75,1.839,-1.408,16.735,1.274,0.829,0.548,30.94
9242,-1.08,970.73,1.729,-1.729,15.725,1.065,0.870,0.781,30.93
9258,-0.86,970.71,1.274,-2.653,14.427,1.076,1.031,0.935,30.94
9275,-0.68,970.69,0.704,-2.729,13.580,1.366,1.217,0.792,30.95
9291,-0.52,970.67,0.426,-2.112,13.273,1.700,1.307,0.703,30.92
9308,-0.44,970.66,0.407,-2.452,12.756,1.791,1.259,0.711,30.92
9325,-0.31,970.64,0.330,-2.231,11.904,1.767,1.172,0.749,30.93
9341,-0.15,970.62,-0.302,-1.858,10.621,1.701,1.114,0.867,30.92
9358,0.01,970.61,-0.752,-1.336,9.850,1.559,1.136,0.945,30.91
9377,0.07,970.60,-1.245,-0.632,9.007,1.304,1.172,1.045,30.91
9393,0.16,970.59,-1.748,-0.378,8.533,1.096,1.110,1.040,30.91
9410,0.28,970.58,-2.150,-0.043,8.404,1.010,0.980,0.894,30.92
9426,0.44,970.56,-2.404,0.077,8.016,1.040,0.797,0.710,30.89
9443,0.51,970.55,-2.116,0.359,7.494,1.104,0.552,0.509,30.92
9459,0.52,970.55,-1.887,0.761,7.446,1.122,0.258,0.379,30.92
9476,0.54,970.55,-1.748,1.216,6.723,1.026,0.019,0.413,30.89
9492,0.48,970.55,-1.676,0.948,5.737,0.863,0.025,0.495,30.90
9509,0.45,970.56,-1.417,0.517,5.262,0.778,0.077,0.408,30.90
9526,0.39,970.56,-1.235,0.000,5.377,0.839,-0.002,0.226,30.89
9545,0.34,970.57,-0.800,-0.527,5.210,1.040,-0.182,-0.002,30.90
